userName,score,at,content
zein bahasyim,1,2024-05-18 17:05:33,"Kasih bintang satu aja dulu terlalu banyak bug yang harus di perbaiki, dan selalu loading setiap membuka item Terima kasih"
Trewws Wills,2,2024-05-18 17:05:24,Tolol dikit dikit loading !!!
Fidel Hanif,4,2024-05-18 17:04:53,Loading nya tolong lah di perbaiki
Josee Amilaga,1,2024-05-18 17:00:41,BUG OHH BUG
Zaid Naufal Mirza Pramustia,1,2024-05-18 16:58:13,Tolong di perbaiki ini masih banyak bug lagging yang tidak jelas. Padahal jaringan saya bagus² saja.
Panji Fauzi,5,2024-05-18 16:56:16,keren bet anjirr
Ahmad Ramadhan,1,2024-05-18 16:54:46,"game nya ngebug mulu, apa apa ngebug bikin cepet bosen, padahal game bagus"
Jaya tonggara,5,2024-05-18 16:49:52,ok
Dedi Haryadi,2,2024-05-18 16:48:54,"terlalu banyak bug, loading in game, skip notif event, gate dll masih banyak bgt bugnya, padahal gamenya menarik tpi gk sesuai dgn bnyak bug"
Dhoger 108,5,2024-05-18 16:46:41,mantap
Nur Fitri,5,2024-05-18 16:46:31,"Grafik nya oke, bettel nya oke dan bagus banget. Tapi mohon izin devoloper game, saya minta bantuan banget. Saya saat melanjut kan pertandingan malah loding terus gitu, apa kah itu bug? Saya tidak tau ya, mohon izin devoloper game nya."
Lajel Boy,5,2024-05-18 16:44:58,bagus
Wee Aprilliyan,5,2024-05-18 16:44:55,"dapat gold nya susah banget, player f2p kaya gw kan jadi kesiksa :'))"
Adi Sofyan,4,2024-05-18 16:37:25,ok
Eliza Hany,5,2024-05-18 16:35:05,Aku nonton anime nya
AL Risky parsya,2,2024-05-18 16:34:09,"Bro, how come it's stuck on the loading screen even though I have set the graphics to low, it's really strange, please fix it, developer🙏"
Zeex Abscord,3,2024-05-18 16:32:54,"Tolong perbaiki bug di loadingnya, karna sering terjadi stuck saat loading"
zaqy Fauzan,1,2024-05-18 16:31:57,"Please immediately fix the following bugs: the game is always loading a little bit, the gamepad bug makes the screen unable to be touched, the game is stuck and can't run normally, the game is actually good. So please fix the bug immediately, thank you."
Denis Septian,2,2024-05-18 16:31:54,"Masih banyak bug, sering stuck di loading, stuck saat tutorial semacam diminta untuk menyentuh tombol, berhenti ditengah2 loading saat akan memasuki pertarungan, dan semua diharuskan relog!! Sangat mengganggu!! Mohon diperbaiki!!"
Istiqlal Makruf,3,2024-05-18 16:27:26,Game nya bagus.. CUMA DAPATIN COIN NYA SUAH MINTA AMPUN.. gilaran update senjata MAHAL NYA KEBANGETAN... MUNGKIN DI AKALIN BIAR HARUS BELI BATTLE PASS atau BUNDLE BULANAN.. JADI DAPAT DUIT.. APALAH DAYA KITA YG GRATISAN
Nur Alim,1,2024-05-18 16:27:15,Sering ngefreeze
QND Channel,5,2024-05-18 16:23:47,ok
GILBY Gaming,5,2024-05-18 16:23:02,ya masih banyak bug sih tapi secara gameplay bagus
Arif,1,2024-05-18 16:17:50,Game Babi... Bug Ga Pernh di Benrin Tolol
Jhosua Anju,1,2024-05-18 16:16:40,Game Rusak Cuk Data Tiap Hari Error Disuruh Donwload Data Terus Menerus
Arif prastyo,1,2024-05-18 16:16:07,"Terlalu banyak bug, klo belum siap rilis mnding jngn dirilis dulu Bikin kecewa"
Husni Mubarok,1,2024-05-18 16:10:26,Baru masuk ga bisa di apa apain parah
Rezian,4,2024-05-18 16:09:06,untuk grafik udh bagus tapi terdapat sedikit kendala saat memainkan game yaitu 1. layar background berubah menjadi biru 2. karakter npc tiba-tiba menjadi 2 3. sering terjadi bug lag saat sebelum memulai game
Amelia widyastuti Al madani,5,2024-05-18 16:07:37,"bagus cuman kadang animasinya ada yang eror dikit, tapi selain itu udah bagus banget"
Dodayyy,2,2024-05-18 16:04:22,"bagus, tapi banyak bug"
Devin Junan J,4,2024-05-18 16:02:34,Masi banyak bug nya setiap loading suka ngestuk
Adit Tia,1,2024-05-18 16:00:54,GAME SAMPAH.. NETMARBLE BODOH
umar hidayat,5,2024-05-18 16:00:21,ok mantaaaaaaap
Ahmad Dahlan,5,2024-05-18 16:00:18,mantap game nya bang 💪
Junawal01 lacunddekke,1,2024-05-18 15:55:02,Gamenya sudah bagus Grafiknya juga sudah ok Yang masalahnya bugnya kurang ok Apa gunanya juga kita download game nya sudah banyak memakan penyimpanan sama bugnya yang bikin kurang nyaman...mohon dong pihak game memperbaiki bugny Kalau begini kan sama halnya ingin mengurangi daya minat pemain klau belum di perbaiki
Harun Kurniawan,1,2024-05-18 15:54:54,Ngebug tidak bisa ditekan controller nya
Aw Jo,1,2024-05-18 15:54:47,"Jaringan bagus, tetapi selalu stuck di setiap loading tolong di perbaiki"
Danu Bimantoro,3,2024-05-18 15:53:47,Entah kenapa sering ngestuck waktu loading
Nusan,5,2024-05-18 15:50:09,Masih menunggu dapet gift 😝
Andre Kurniawan,2,2024-05-18 15:50:08,"awal"" oke, tapi setelah beberapa hari gak bisa masuk ke game, stuck di halaman loby, gak bisa dipencet apapun, tolong diperbaiki bug nya kalau ratingnya mau tinggi,trims"
Panic Esport,4,2024-05-18 15:46:35,"grafik oke. cerita sudah sesuai dengan anime, pergerakan karakter lumayan mulus, untuk menu agak mudah di pahami dan gak terlalu rumit. untuk hadiah free lumayan menarik bisa free gacha di awal2, aku kasih bintang 4.5 karena belum di katakan sempurna.. tapi udah oke."
adji Rachmat H,5,2024-05-18 15:43:08,"Game nya bagus, tapi banyak bug nya, tolong diperbaiki, game nya udah bagus dari grafis sama mainnya"
Mizu水,1,2024-05-18 15:41:44,Gak bisa dimainin masa download dihp disuruh main pake keyboard
Gilberth Ntelok,1,2024-05-18 15:41:23,"Sangat mengecewakan, game bagus tapi bug terlalu bnyak. Terutama jika ingin msuk misi, sering stuck di loading jadi harus restart game. Tapi terkadang habis restart pun tetap aja stuck di loading....tolong di perbaiki, karena untuk kualitas grafik dll, game ini sdh bagus bgt."
AMH Vlog,4,2024-05-18 15:38:34,"bug sinyal mohon di benerin min,soalnya ping bagus ttep masih muter²,,,, overall ok."
Muhammad Said,5,2024-05-18 15:37:17,"cukup bagus, tapi untuk loading kurang"
aries 17,3,2024-05-18 15:36:45,tolong dong buat story mode seperti di console
Bad offical,3,2024-05-18 15:33:57,Apasih Cok setiap login diarahin mulu jaran
Restu Pangestu,4,2024-05-18 15:28:14,baik
Rasyid Gaming,1,2024-05-18 15:26:14,"Ga bisa bikin game gausah sok bikin game lah njink, lag mulu mmk"
zzuru 114,5,2024-05-18 15:26:00,"Dari segi game nya udah sangat seru, tapi sayang Bug loading nya terlalu banyak"
Mohammad Arif,5,2024-05-18 15:19:05,naisu
tzy tzy,5,2024-05-18 15:15:12,nice gem
Muhamad Gunawan,4,2024-05-18 15:10:47,Game loading...klik ini itu loading terus...
Itodori Maulana,5,2024-05-18 15:07:55,overall ini game bagus
iNEWS GAMING PAY,1,2024-05-18 15:06:55,Sampah
Zen Flow,1,2024-05-18 15:04:33,"BANYAK BUG, LOADING TERUS KOCAK"
