userName,score,at,content
MOHAMMAD YASID,5,2024-04-30 14:31:36,ᴋᴋʜ ɴɢᴀᴋ ᴘᴏᴋᴇʜ
Muhammad Ismail,2,2024-04-30 14:20:29,"Ini aplikasi sinyal nya yang gede apa sinyal gua yang kecil, lag bngt, main soul game lag mulu sumpah!! Perbaiki lah"
KING BORUTO,1,2024-04-30 13:23:51,Suka ngeblock
Agus Susanto,1,2024-04-30 12:59:20,BAYAKKK IKLANYAAAA
Sonny Gondrong,5,2024-04-30 12:01:55,Lumayan buat nambah hiburan hilangin suntuk
Asanti adelia Putri,5,2024-04-30 11:41:16,Bgussssssd bantettttyyhdjhrmf
Andi Sepriyanto,1,2024-04-30 09:42:55,"kurang memuaskan tidak ada kesalahan apa2 diblokir ,gak bisa buat akun baru lagi klo udah di blokir 👎👎"
Atim Gini,1,2024-04-30 09:40:42,ugu
Bang Rev,1,2024-04-30 09:21:46,"Apk rusak banyak bug, ga bisa main padahal spek andro menengah keatas"
Boracrimax,2,2024-04-30 08:57:09,Kenapa punyaku diblokir device nya aneh banget
Agus Prayitno,5,2024-04-30 08:54:47,Mantaf👀👀
Scubuss Official,3,2024-04-30 08:46:18,"Rajin ban akun, padahal gak merasa melanggar komunitas, jangan keseruan ini di ganggu ban akun"
nanda putri,5,2024-04-30 07:21:47,"aku suka sama apknya tapi aku gasuka dia nguras kuota bgt, tolong diperbaiki."
Tatak Wayudo,4,2024-04-30 06:55:53,Kkara
Denii Anggara,1,2024-04-30 06:20:20,Sudah Saya kirim EMAIL SAYA KE LITMATCH via GMAIL.tetep gk ada respon. sekali lagi. SAYA TIDAK MELAKUKAN PELANGGARAN.TETAPI MENGAPA AKUN SAYA DI BANNED DEVICE.PERBAIKANNYA TOLONG.HADUUH SEMAKIN KESINI SEMAKIN LEBAY NIH LM
Muhammad Yusuf,5,2024-04-30 06:07:55,Oke Boos
Anisa Kosong empat,1,2024-04-30 05:27:59,masa tb² muncul perangkat anda di blokir aneh aplikasinya
Husni Mubarok,1,2024-04-30 04:37:48,"tolong lah!!! kalau lagi scroll terus nemu postingan berupa VIDEO jangan langsung nyedot data banyak, padahal belum diklik juga itu video cuma lewat nyedot langsung. aplikasi rusak!!!"
Hardi Fadhillah (Gol D. Rogar),5,2024-04-30 04:35:40,Bagus
Ummy Jumiaty Andis,1,2024-04-30 03:19:59,"tolong lah yaaa akaun kena bannned berkali""pdhl x buat apa""pun stresss lh!!!"
Mikhail Khadaffi,5,2024-04-30 02:23:40,Lumayan Bagus .
Medi Sinaga,5,2024-04-30 01:31:06,Good
Iswndi bhatta,5,2024-04-30 00:20:05,Best
Sandy Muezza,1,2024-04-29 23:55:58,"Terlalu banyak peringatan lebay banget ni apk, apk tolol ini"
Anang Yu,1,2024-04-29 23:14:22,"Parah, chat sensitif dikit di blok. Masa bloknya lama pula"
Norman,2,2024-04-29 21:50:59,sering di kick saat ikut ngeroom
Son Mudakarya (Kupang),1,2024-04-29 21:20:35,Betulin dong bug login lewat facebook tolol bnget direport keluhan bukan ditanganin
Imam umami,5,2024-04-29 20:30:25,Sangat puas
