userName,score,at,content
Esdeath YT,4,2023-11-02 09:55:36,"tak tau ini game atau apa, tak ada yg bisa dimainin, cuma nonton doang buat apa, wkwk"
Anto Spincel,2,2023-11-02 09:19:09,Game apa ini dari kemarin connection err
zetssuna,5,2023-11-02 08:53:04,"BUAT WARGA INDONESIA TOLONG BACA DESKRIPSI YA BIAR GA SALAH DAN ASAL RATING, THANKS."
ALAKADAR NYA,1,2023-11-02 08:33:19,Kirain kaya series the walking dead
Donat Bulat,1,2023-11-02 07:41:34,Ngak sesuai ekspektasi
ADI CHANEL,1,2023-11-02 07:05:48,"Mending jangan download dah buang² kuota aja, simpen kuotanya jangan download game ini"
LU COA,1,2023-11-02 06:12:20,"Main game tapi bukan game, nonton film tapi bukan film, para developer mau kalian apa sih?"
Ade Luthfanusa (BalADEva),3,2023-11-02 06:09:35,"Ga ada gameplay.. Cuman ikuti cerita, pilih keputusan rame rame setiap live streaming. Kirain seru trnyata cuman serial horor. Rame rame yah ga ada yg menakutkan.. Pake headset biar immersive."
Mhmmd Umar,1,2023-11-02 05:13:40,"mainnya gimana siii masa pencet"" doanggggg!!!!!!!!"
Richy,2,2023-11-02 05:13:11,Gamenya lama stuck di loading doang tunggu 3menitan gak mulai 2
Frenzy Spy,1,2023-11-02 04:45:43,ga seru ini mah bukan game
Him Dapubeang,3,2023-11-02 01:22:12,"Please remove live from the game or stop it so that internet packages don't waste too much, and I'm still confused about how to play, is this a game or what?"
Gusta Sanjaya,1,2023-11-02 00:57:49,Jadi niatnya mau bikin game yg kaya gimana sih? Aneh.
Andrii [AME:ID],3,2023-11-01 23:55:46,Apaan inimah video doang gw kirain game
dont have a name,1,2023-11-01 23:54:28,Elik
Raja Chekmat,1,2023-11-01 23:51:10,Kgk siap rilis jgn d rilis
Faizal Dwi,1,2023-11-01 23:37:49,Game sampah
pratama Boy,4,2023-11-01 23:31:01,Ini gimana ya mainnya? Apa harus bayar 300k? Kok cuma trailer doang yh😤
Diva putra Januar,3,2023-11-01 23:26:03,Ini bisa main apa cuma liat video doang tolong developer nya
Jun AR,5,2023-11-01 17:53:27,Sabar lah Bru juga rilis kawann
Mar Ga,3,2023-11-01 17:39:58,Bagi yang ga tau main game nya . Ini game main nya ada jam nya musti nonton live stream biar bisa ikutin alur game nya terus ada voting buat pilihan nya Jadi biar bisa main game nya kudu musti ikut live stream intinya
Wndavenznchole,1,2023-11-01 17:32:54,game gajelas
TheUser777,2,2023-11-01 16:35:25,"Ga tau bingung tujuannya untuk apa, dan di dalam aplikasi juga terdapat pembelian pass dan lain nya, I really don't understand"
Amar Khadafi,3,2023-11-01 16:02:49,"Cepetan updet deh Perasaan pas.buka apk nya layar ku tertutup sma laci menu,ters layar atas juga keluar jadi cape juga main harus terpencet menu,terus gk bisa di rotasi layar,haduuh"
Akram Axyy,5,2023-11-01 15:47:43,Aku yang kedua
Raden Mas Eko Cahyono,5,2023-11-01 15:18:16,Subscribe channel ku RMEC REMIX
aa. rekaa,3,2023-11-01 15:03:03,No Indonesian language
amylee,1,2023-11-01 15:02:26,ini game apa gmn si cuma nonton doang mana buka pass nya 300rb
Donati Hulu,5,2023-11-01 14:48:35,Fix network
Zay,2,2023-11-01 14:48:12,G paham
Jerry Fatra,1,2023-11-01 14:38:28,Saya kira ini adalah game survival horror
Preslly Togas Nix,1,2023-11-01 14:26:02,Kenapa sih pas coba gk masuk masuk sih tolong di perbaiki dong garena pliss monton
Iskandar,2,2023-11-01 14:24:33,Sangat berat sekali dimainkan menggunakan android
Alvian Zulan,2,2023-11-01 14:18:50,What is this things?? YouTube with interactive button???
Trisna Agustian,5,2023-11-01 14:13:08,"Keren gamenya, btw gua first rating game ini"
khalid 2707,1,2023-11-01 14:04:23,Game aneh
Rina sofiana,4,2023-11-01 13:52:24,Bagus
Sigit Pratama,1,2023-11-01 13:38:00,"Very"" Funny gameplay"
Hologram Pm3,1,2023-11-01 13:10:18,Ga bisa masuk stack di isi profil
Akhmad Kholis,1,2023-11-01 13:01:46,"Apaan sih, game gak jelas !"
Ravan n,1,2023-11-01 12:57:56,Waktu mau bikin akun gk bisa
alfarizi Thomas,1,2023-11-01 12:57:25,Males lah main kalo ada pembatasan usia kayak gini
Wahyu Dabianto,5,2023-11-01 12:57:15,Bagus sekali
Tony Phen,1,2023-11-01 12:42:37,"Nyesal Download , Ini bukan game malahan movie game . Cuman nonton doang dan ada harga Rp.309.000"
Sidiq Ngep Ngep,1,2023-11-01 12:41:33,"Gak bisa di mainin, cuma muter-muter doang di loading screen"
EX Genaro Sembiring,5,2023-11-01 12:41:02,Lihat dan mainkan game baru rilis nyaa dan coba ya
Muhammad Akbar,2,2023-11-01 12:38:27,Bad
Edward Tosalima,5,2023-11-01 12:34:01,Alur ceritanya menarik untuk ditonton
Denn PrataMa,3,2023-11-01 12:33:28,ini game atau aplikasi apa sih?
Rangga Dwi Anggoro,5,2023-11-01 12:33:16,Nice
Pantek Pantek,1,2023-11-01 12:22:40,Lama loading nya cok
Trivosa Siby,1,2023-11-01 12:21:27,ini game atau apa sih?
Lubuk Kupang,5,2023-11-01 12:08:46,"Game yang seru cocok dimainkan saat waktu luang!, terimakasih developer"
Masyukir Rahman,5,2023-11-01 11:55:38,sejauh ini mengasyikkan
Sri Kadinah,1,2023-11-01 11:51:10,Kok loginya lama
Putra Hernanda (Toyaaa),5,2023-11-01 11:49:04,Mantap
SAHID,1,2023-11-01 11:45:50,Buriq
Frds M,1,2023-11-01 11:37:25,Game KontollKaga jelas
Rio Chrisandy,1,2023-11-01 11:32:16,game paling ga jelas
REIZAN SAJA,5,2023-11-01 11:16:13,Lama kali loading nya bray tapi meskipun belum ku mainkan tapi tetap bintang lima lah bray
Anggie Efka,5,2023-11-01 11:08:44,Keren
MUHAMMAD DANUR,4,2023-11-01 11:02:10,Kecewa berat
Xvan,5,2023-11-01 11:00:40,Buset dah turun *2.5 aja. Mangats dev emng susah sekarang.
Rafi Ramadhan.k,1,2023-11-01 10:50:36,Aneh kali
Gerry Ar,1,2023-11-01 10:32:21,Ga paham bayar pas mahal anehh
Aldy Ly,5,2023-11-01 10:29:35,nice
Audia Jessica Zahra,5,2023-11-01 10:28:58,Bagusss
Jinx,1,2023-11-01 10:26:19,It is not a game.
Ilham Azhari,1,2023-11-01 10:04:26,Ini game atau vidio?
leon Kennedy,5,2023-11-01 10:01:32,game bagus dan grafik yang sangat bagus kecuali kalau login lama banget tolong di perbaiki ya
Muhamad Harfy Dasayev,1,2023-11-01 09:55:17,Ini permainan atau film? Gak ada keterangan spesifik tentang aplikasi ini.
Dani Ramadhan,1,2023-11-01 09:32:26,Game ? maksud lu YT dengan option ?
SAMUEL ADAM,1,2023-11-01 09:31:03,Game gj
Rivai M,1,2023-11-01 09:26:32,Tidak sesuai ekspetasi
ALUR _LYRIC,5,2023-11-01 08:59:26,Ckba dulu
Fauzia Dina,1,2023-11-01 08:57:34,Nyenye
Tio Kayy,3,2023-11-01 08:51:23,Kayak mana cara masukin nama sama tanggal kagak bisa gua kasi bintang 3 aj
Ibnu Abdillah,1,2023-11-01 08:42:18,Game macam apa ini
Efrain Reynald Limantara,1,2023-11-01 08:30:15,Mengecewakan
Sumas 1230,1,2023-11-01 08:27:47,bukan game ini namanya
denssop,1,2023-11-01 08:21:19,Ini bukan game bego kalo nonton mah di yutub Ama netflix aja lebih nyaman
nsaa,5,2023-11-01 08:20:19,"belom main sih, tp kaya e bagus"
Ren Klau,1,2023-11-01 08:03:55,"Sorry i think its a game adventure like resident evil or something, my reason to high"
Ujang Sufri,2,2023-11-01 08:03:16,Uninstal ya soal nya masuk nya susah
Allberth Barth,5,2023-11-01 07:43:20,Haking's
almira delva,2,2023-11-01 07:32:45,Gw kira game ternyata isinya cuman video
Hikigaya Tirpizt,1,2023-11-01 07:26:41,Kirain game horor
Dwi Rifky Malik,1,2023-11-01 07:09:42,"Gamenya g jelas cok, habis²kouta aj nih game"
Bagus Darmawan,5,2023-11-01 07:09:30,Baru nyoba maen tapi tetap ngasih bintang 5
Achmad Firmansyah,3,2023-11-01 07:07:10,"Masih bingung sama game ny ini bisa dimainkan apa cuma nonton video doang, tolong penjelasanny min karna aku search di YouTube gkl nemu"
Tonz Krwn,2,2023-11-01 07:03:39,🤔
Dirgantara Arjuna,1,2023-11-01 07:00:56,Cok login nyah di ulang2 terus ajir
Kenzie Tan Saputra,2,2023-11-01 07:00:05,Game baru keluar dan pas saya coba mainkan loading screen time nya lama banget
Budi Putra,1,2023-11-01 06:46:39,why silent hill?
Muhammad Alfa Risqy Pratama,1,2023-11-01 06:41:36,Gaje!!!!!
Muhammad Rizaldi,1,2023-11-01 06:08:19,Gwe kira game dasar ampas
Jack gaming,1,2023-11-01 06:07:15,kena tipu gua bjirr 🗿🗿🗿
Tommy Tanu,1,2023-11-01 06:03:19,Game ngk jelas
Starlaw,3,2023-11-01 05:48:53,ini offline atau online coy?
A L D O,1,2023-11-01 05:45:34,Ngestuck di login kenapa ini?
