userName,score,at,content
Milajamila j,4,2024-08-19 13:12:26,"Saya,kasih bintang 4 karena sangat seru"
Saodah Odah,4,2024-08-19 12:49:18,"Yaa ini juga sebenernya udah lumayan bagus, cuman ada beberapa yang harus diperbaiki 1. Bug nya Tolong diperbaiki lagi ya, suka tiba² bgt keluar sendiri+kalo masuk map ngelek 2. Harga dari 1z tiba-tiba naik ke 4z kalo emang mau naikin harga item nya, tolong dipikir² lagi kan kita ga semuanya punya zem banyak? adain event zem aja deh kalo gituuuu ☺"
Rahma Dwizafira,1,2024-08-19 12:42:42,"Game gak ngotak, kalo gak niat bikin game ga usah bikin, loading masuk map aja harus nunggu ber jam² sering banget terjadi bug, bahkan sampe setiap hari, kadang sampe ga bisa mencet apa2, dan juga pas mencet item, item nya malah bentuknya mirip banget sama item yang lain padahal pas belum di pencet item nya beda dan belum lagi pas lagi asik asik nya main tiba² malah terkeluar sendiri dari game dan HP ku mati padahal aku gak ada mencet apa²"
Duta Bonsai,5,2024-08-19 12:21:16,Mabar
Qaseh Qaseh,3,2024-08-19 11:42:18,"Kata dah memperbaik, asal bug ada lagi ni?"
Dinda Aja,5,2024-08-19 11:32:21,Terlihat bagus tapi gk tau soal nya belum main....
Mellina Antarini,1,2024-08-19 11:17:29,Gemenya belum di apdet ya dari umur 4 tahun sampai ke umur 8 tahun ku tunggu di apdet tapi kok masih belum di berbaiki 😅 tolong di apdet
Teguh Trijaya,1,2024-08-19 10:41:53,ewww
Fitri Yuliana,5,2024-08-19 10:24:53,Sepertinya bagus
Keisha Namitri Nurrasul,5,2024-08-19 10:22:26,"Hai zepeto! Saya sangat menyukai game ini karena banyak fitur yang terdapat di dalam game ini, tolong untuk misinya bisa berhadiahkan zem setiap hari"
ulaaw.,2,2024-08-19 10:14:17,"Byk bug, kikir, berat."
Agus Uca,5,2024-08-19 10:09:19,Perpex
Na Bila,4,2024-08-19 10:08:51,bagus aja
Dewanto Yusuf,1,2024-08-19 10:01:08,"Ava ku bagus, tapi game nya buruk, masih mending roblox"
Nuriffah Muhammadi,3,2024-08-19 09:55:31,Bgus
Puput Putrie,1,2024-08-19 09:51:44,"OH AYOLAH ZEPETO, JANGAN TERLALU SERING ADA BUG SETIAP ABIS UPDATE BISA GA SIH? SAMA GA USAH NAMBAH-NAMBAHIN FITUR BIAR BUG TIDAK SEMAKIN PARAH, DAN 1 LAGI HAPUS FITUR MENGELUARKAN ORANG DI DALAM ROOM! ITU SANGAT MENGANGGU DAN TIDAK ADA MANFAATNYA SAMA SEKALI!"
Ina Khairunisa,5,2024-08-19 08:35:51,"Udah lama main dari 2022 seru.. Tapi makin kesini bug nya makin banyak. Harga zem juga jadi mahal, item nya juga udah ga ada item 1z lagi dan susah buat dapet zem lewat misi lagi, ga kaya dulu. Buat zepeto kalo bisa kasih harga zem lebih murah lagi, karna item makin kesini makin pada mahal"
Jejak si Omen,4,2024-08-19 08:22:14,"Sumpah bagus banget gamenya bisa mabar bareng besti , tapi kadang kadang keluar dari gamenya gitu jadi kalo lomba main zepeto suka kalah soalnya suka keluar sendiri"
Tiaa tiaa,1,2024-08-19 08:16:05,Burik
Neti Herawati,1,2024-08-19 07:59:50,"Aku rela hapus school boy sama roblox demi game ini, tapii ternyata masi seruan roblox 😞😞"
gafi ahmad,5,2024-08-19 07:32:03,Kayak nya seru aja
mooneko,1,2024-08-19 07:08:15,please fix the topup problem via credit
Galih Ikbal Saputra,1,2024-08-19 07:03:44,Game bot
Hiu Menceng,5,2024-08-19 06:57:55,"Game nya baguss kokk,,,tp agak lag aja,seru bgt pokoknya makannya aku kasih bintang lima,usahain semua rambut ga pake diamond ya itu aja"
Rian Winanto,2,2024-08-19 06:23:09,Mengapa harus ada id saya ga suk
Nurul Masitha,5,2024-08-19 05:53:45,Gemes nya seru banget kaya nya aku soalnya baru delnone btw kalian semua suka sama gemes nya ya😄
Eppik zinar,4,2024-08-19 05:37:13,Seru banget
Jeslin Aurelia,2,2024-08-19 05:35:33,karna ada kino
Vira Rahmawati,1,2024-08-19 05:34:43,"engga banget pls,main zepeto hp ku langsung panas banget dan nge lag co padahal sinyal bagus 😓😓"
Jocelyn Jocelyn,2,2024-08-19 05:12:43,"Tolong benerin lagi bug nya, jaringan saya bagus tetapi langsung keluar tiba"" dari map nya."
Hade Shock,1,2024-08-19 05:06:40,Main1% ngelag10000%
Cassandra Cassandra liao,1,2024-08-19 04:18:44,lumayan sih tapi NGELEG BANGETT WAKTU AKU MAIN PETAK UMPET LANGSUNG MATI GA BISA GABURR WOYY. tolong ya di perbaiki 🙏🙏
Juhendrik Hendrik,1,2024-08-19 04:09:13,bagus
Tania Nia,5,2024-08-19 03:30:58,bagus
Java Miou,1,2024-08-19 03:26:01,Game nya alayy👎👎👎💩💩
Annisa Loviana,5,2024-08-18 22:38:18,seruuu
Dini Yupiteriani Aulia,4,2024-08-18 19:59:37,"Mahal bgt top up zemnya, aku g kuat"
Mami Mom,1,2024-08-18 15:21:13,Njir gk bisa dimainin tolong dong
Khalisa Abelucia,3,2024-08-18 14:21:55,Ini kalo saya main tapi kok pas download nya itu kok harus mengurangi penyimpanan haaaaaaaaaaaa. 😌😌😌😩😩
Rama Disti,4,2024-08-18 13:51:21,"Zepetoo gives free zem, don't have any money😓🫂"
Nabila Ulya,3,2024-08-18 12:57:30,Bagus banget game
Kaila Joana,3,2024-08-18 12:42:44,gerafiknya susah trus kurang bgt gamenya menurut aku sih☹️ saya kasih saran gerafik dan towernya jangan susah-susah soalnya agak emosi saya minta tolong banget sama yang buat game ini tolong di update ya saya agak terganggu saya minta tolong ya🙏🏻
Haidar Abdi Ardaza,5,2024-08-18 12:13:07,Avatar pengguna yang banyak mengandung vitamin e dan seru dan seru dan menarik
Ramadhansyah Ramadhansyah,4,2024-08-18 10:59:55,Sebagian orang Mandang ava Bjirrr😔🤟🏻
Indah Mustapa,4,2024-08-18 10:46:34,"bagus tapi kadang keluar sendiri dan lambat,ada bug mohon diperbaiki lagi"
Ni Putu Ayu Prema Maheshwari,5,2024-08-18 10:08:50,"Zepeto ini bagus banget tapi ada ngeleg Dikit aku rating sih 10,/10 karna ada yg ngeleg tapi bagus sih🙏🏻"
Yanti Necis,3,2024-08-18 09:50:32,seru tapi gj
Rin Rin,3,2024-08-18 09:22:56,makin update makin ngeleg
Aisha Alifa,5,2024-08-18 08:59:35,game ini bagus banget 😍😍😍😍
Anissa Septiani,4,2024-08-18 08:52:17,mayan
Makruf Ajja (Alisia sacha saputri),3,2024-08-18 08:49:49,bagus👍🏻👍🏻
Evi Evi,5,2024-08-18 08:43:12,game ini sangat bagus
Gadiza Rihanna,5,2024-08-18 08:22:47,seru dan warna warni .......
