userName,score,at,content
Yovi Aryansyah,5,2024-05-24 07:55:45,mantap
Vicky Efendi,1,2024-05-23 17:58:21,"Kenapa jelek sekali sekarang? Klo ada minus bintang, saya kasih minus bintang 5, Download jeda dan gagal sendiri, aneh, padahal sebelum update lancar jaya, tolong perbaikannya dan juga brave reward di Indonesia tidak bisa"
Ridho Ariwibowo,4,2024-05-23 16:53:25,"Frickin good for a browser, comes pretty close to stock mozilla, unfortunately the sync feature sucks for someone with multiple devices like me, it never work for me"
Ibi Afrizal,5,2024-05-23 15:30:27,👍 Recomended ☕
Muhammad Nur Fhauzi,1,2024-05-23 14:07:56,"Lemot, parah, kacau Tanpa load iklan harusnya kenceng Ini malah lemot kocak, serius gw lbh milih chrome yg lbh sat set"
Putri Khopsah,5,2024-05-23 13:54:54,oke
Iwan Suhariyanto,5,2024-05-23 09:20:56,Mantapp
rini budi,5,2024-05-23 07:34:53,The brst
jokie mahessa,5,2024-05-22 23:09:52,Good
Mahyuni gaming,5,2024-05-22 14:57:06,Gacor mantab
Handoko Nduru,5,2024-05-22 07:50:36,Sangat bagus aplikasinya
Indra Wansyah,5,2024-05-22 06:50:18,Tanpa kendala
Fajar Abdi,5,2024-05-22 05:07:36,apk yg bagus
Dafa akbar Fillahi,1,2024-05-22 04:23:09,Jelek
Dzaki Alwansyah,1,2024-05-21 10:14:46,Not good enough after update
FAHRI MAULANA,5,2024-05-21 10:01:49,ini baru pertama kalinya saya dapat aplikasi yang blokir semua iklan tanpa kecuali. tanpa bayar pula.. hebatt. bila perlu bintang seratus juga saya kasih bro
Arik Nurpadilah,4,2024-05-21 04:41:22,4Dulu aja aku coba dulu
Ryan Kurniawan,5,2024-05-21 03:47:29,Untuk layanan ads sudah ada peningkatan kualitas brave makin baik terima kasih
Bagus Samsu,1,2024-05-20 18:17:49,Game nft terbaik yang pasti terbukti membayar👍👍
Priyo Wijayanto,5,2024-05-20 17:06:28,lebih mudah kegunaannya
Raka Alvianto,5,2024-05-20 14:27:26,"Apk Ringan bebas iklan lagi , kerenn"
andriana Rubber,5,2024-05-20 14:21:44,Ok oc
Mas Horor,5,2024-05-20 13:11:18,Apik
Syafaaterzzs,1,2024-05-20 11:45:23,"Kalo Shield / Perisai Bravenya Nyala Semua (Kecuali Block Script) Bisa Ngebuat Loading Web Lama Banget, Bahkan Gagal Masuk Webnya Dan Berujung Brave Telah Berhenti (Force Close). Gak Aman Banget Buat Yang Gak Ngerti Pemakaian Shield / Perisai Brave, Bisa Rusak Browsernya."
Aprilia 123,1,2024-05-20 06:06:05,Skibidi
LENGGELENG,5,2024-05-20 05:50:37,bagus bisa block ads
Ankush. CIA . Clay cyber security,5,2024-05-19 15:10:23,Thanks you Brave
suhaidir 2901,5,2024-05-19 13:07:47,Saya baru mencoba. Dan berharap tidak membuat kecewa.
Zaki Athar,2,2024-05-19 07:03:21,Sitiap buka situs lama bnget ... Tolong perbaiki
Juan Ferdiana,4,2024-05-19 02:53:18,Aplikasi nya sih oke. Cuman jaringannya lelet lemot sekaliii. Padahal wifi ada data seluler ada. Why....?????
Rahmadi Lestusen,5,2024-05-19 01:05:10,mantappp jos markotop
KatrOk MinatOr,5,2024-05-19 00:17:49,tolong tambahkan menu TOR pada barve mobile
Daffa,3,2024-05-18 22:14:23,"a really good browser apps but, i hate that i can't continue my download if i pause it, its always restart the download."
Putra Afinda,3,2024-05-18 19:25:20,Bagus
Aprinanda Fasta Bagaskara Pamungkas,1,2024-05-18 18:17:45,Website mulai banyak iklan ditambah lemot. UNINSTALL
Kamilus Katem,5,2024-05-18 16:46:22,Bagus
M Azka,1,2024-05-18 14:48:57,Untuk translate web kurang improve
hendra solihin,5,2024-05-18 13:43:59,Ok
taufiq Opx,5,2024-05-18 11:36:01,aselole
ded dedik,1,2024-05-18 05:17:12,Tempek
Kevin Al,1,2024-05-17 16:42:27,Image in website can't appear.
Agus Sarifulloh,5,2024-05-17 09:50:20,Bagus
Irvan Frans,5,2024-05-17 04:45:32,sangat praktis dan aman
Zhou Fan,5,2024-05-17 03:51:12,"Sekarang brave jadi sampah!setiap masuk web aja suka lemot banget,padahal koneksi lancar,tolong diperbaiki"
Nursan Salim,5,2024-05-16 16:07:50,Siip
