userName,score,at,content
Anita Clement,3,2024-05-06 15:16:41,"Mau sy turunkan bintangnya, karena akun sy ga bisa chat di clan, mengapa ini terjadi?"
Yanto Yanto,5,2024-05-06 14:42:20,"Seru,hebat,manyenagkan"
MIKEY Caper,5,2024-05-06 14:36:52,good game
Philmon Londa,1,2024-05-06 14:10:48,"ga enak krn levelnya ga seimbang. main dengan beda 2 level diatas udah berat banget. malah kadang bisa 3 level diatas. klo selisih 1 level masih ok. gue da arena 12 tp gpp uninstall aja, abis gamenya ngga adil."
bintang atafatir alkausar,2,2024-05-06 13:15:21,Game play bagus tapi musuh nya itu selalu di atas kita jadi ga seri mesti musuh nya itu lebih pro dari mahkota kartu pokok nya musuh nya itu ngeselin aku berharap dari mahkota kartu itu lebih seri tolong di perbaiki
Mastawan Mastawan,2,2024-05-06 13:14:11,Musunya tolong di sesuaikan broo
King L Gaming,2,2024-05-06 13:13:31,Setelah update kok lag parah sih gapaham saya pasahal jaringan stabil
Muhyi Almathhar,5,2024-05-06 11:52:33,good game
Wayan Manggis,5,2024-05-06 11:34:53,gamee ini sayngg seruuu
Its'me Muhammad,1,2024-05-06 11:24:51,"Di update malah tambah eror, Jan dulinan gak jelasss blasss tambah eror ..."
Rayhan,5,2024-05-06 10:28:27,admin nya sangat baik ngasih aku kartu joker gratis
kancel barbar,5,2024-05-06 08:45:22,ok
Moammar Faturrahman,5,2024-05-06 08:05:22,yhugutuyr
Muh. Abdullah,1,2024-05-06 06:26:13,Dapat lawan beda 2 level tidak masuk akal
NAUFAL,5,2024-05-06 05:05:54,nice
Junaidi,5,2024-05-06 04:38:59,gamenya sangat seru untuk dimainkan!
Satrio Bagus Julian,3,2024-05-06 04:20:05,"Ah d4mn,gua balik lagi, udah lumayan lah ping nya gak kayak terakhir gua download,sempet stres gua gara gara jelek banget ping nya,sampe uninstall. Dan buat sekarang,mohon di sesuaikan level musuh saat war clan,ngeri ngeri sekali lawan yag di temui selalu level yang lebih tinggi."
Yazhee,3,2024-05-06 03:31:33,B aja (opsional)
ZEEYAAN SUKACHRISTY,5,2024-05-06 03:21:45,clash royale makin hadeee efek gelutnya bersuaraaa makin hadeeeeeee😭🤏
kaisar rafi,1,2024-05-06 01:23:18,Game anjg
Ririn Ririn,3,2024-05-06 01:13:17,mainan keren kalo bisa tambahin kapal uss constitution
MUHAMMAD RAFI ARDIYANTO,1,2024-05-06 00:02:11,Lawanya selalu gk se imbang puki
Zynn Ze,5,2024-05-05 23:10:29,i agree
Ricky Wahyu saputra,4,2024-05-05 17:47:29,"Lawannya ga adil, masa benteng mahkota lvl 11 vs benteng lvl 13, mohon tolong di perbaiki min🙏"
Dimas Bima Saputro,5,2024-05-05 15:03:56,oke
Dhadag bima,1,2024-05-05 14:15:33,"gak adil, lawannya beda arena"
Prastiwy nur Hario senja,1,2024-05-05 13:59:12,"Tidak mendapatkan lawan yg setara selalu mendapat lawan yg bentengnya lebih tinggi, asal2an aplikasinya kalo nyariin lawan wkwk"
Silvana Cantik,5,2024-05-05 13:34:23,Asik banget
Nuraini Apriliya,5,2024-05-05 13:17:55,"event dan hadiah gratis di shop sekarang makin bagus bagus,terus tuh matching gamenya ga lama dan lawan nya juga setara memang harus mikirin strategi yang bagus biar menang , dan peleton nya gak ngebuat pusing sekarang gudd bangettt"
Muhammad Tsaqif Naufal,4,2024-05-05 13:05:12,Suka gemnya
RAFA KURNIAWAN,5,2024-05-05 12:17:08,game easy cuih
gahu juga,5,2024-05-05 10:46:09,game nya seruuu
farida kuntorini,1,2024-05-05 10:41:56,Game tai!!
Megawati Hayday,5,2024-05-05 10:13:06,game seru
Zaini Abdi,3,2024-05-05 09:02:26,"Game apa ini, di kasih kalah terus main kapan menang nya pemai ngana"
minecraft survival,5,2024-05-05 08:48:23,Game nya aneh padahal wifi ku aman tapi malah gak ada sinyal
sujiyanto jiyan,1,2024-05-05 08:33:24,"Jangan download game membosankan,,lawannya itu itu aja gak berubah berubah deknya,,4 samapai 5 kali main lawan sama saja membosankan,,makin kesini makin lemot game nya,,,elixir udah kepotong trop lambat turun,,,parah"
Rayhan Ardhi,1,2024-05-05 04:54:50,"Game ini tidak adil dalam pemilihan lawan.selalu tidak setara,level benteng yang jauh berbeda dan level dek yang sangat tidak setara.(game pay to winn)"
Justine Clarence luckijaya,4,2024-05-05 04:50:50,nice games
A T L A S,1,2024-05-05 04:34:01,"sekarang clash royale kok makin curang masa arena 6 dikasih lawan arena 10 keatas ya gk imbang dong dari dek kartu,level benteng serta level kartu berbeda jauh. itu sama ae mereka yg level nya tinggi yg peroleh kemenangan sedangkan yg lagi push trofi kesusahan buat naik, naik trofi ae susah apalagi naik arena tolong lah buat match di sama ratakan dengan level arena nya"
Kenzie Sener,4,2024-05-05 04:20:27,Game nya sih sudah bagus tapi tolong masa waktu perang clan benteng musuh di sama kan dengan level yang ada di deck perang kita misalnya kita punya 1 kartu yang levelnya tinggi misal level 13 sedangkan level ku masih level 10 lalu aku perang pakai deck itu setelah itu aku mendapatkan musuh dengan level 13. gimana gak sebal coba
Afa Auli,5,2024-05-05 04:11:42,give me champions cards
Betty Thomas,1,2024-05-05 03:54:30,I was playing ini a game and than i start to lag and got 3 crown by the enemy but i have a good wifi so pliss fix it bruh
Yana Tobing,1,2024-05-05 03:50:03,Lawan nya kadang GK seimbang dan kalau kalah trofi nya turun banyak plis atur lagi dong
Exs Chenel,1,2024-05-05 02:57:47,Butut minta di eBol
Salman Alfarisi,5,2024-05-05 02:27:39,gama nya makin bagus jadi nostalgia 🥹
Altifqoh Zidan,5,2024-05-05 02:27:33,good
Wahyu Hartono,5,2024-05-05 00:30:21,ok
Silent Gamer,1,2024-05-04 15:48:58,Saya player lama yang main lagi ternyata clash Royale makin jelek dimana ketidak adilan dalam level troops yang tidak adil karena saya sering melawan musuh dengan level yang terlalu tinggi jadi saya berharap untuk kembali seperti sebelumnya dimana ada pengaturan level jadi melawan musuh menjadi lebih menyenangkan karena mengatur strategi bukan siapa yang levelnya lebih tinggi
Nanda Arifal's,2,2024-05-04 15:45:26,Poor Clan War Matchmaking!
Dimas,1,2024-05-04 14:23:07,Game cuma bikin pusing gajelas as
fitri ani,1,2024-05-04 11:56:02,Game rusak pilih kasih kasih lawan yang susah FAK YOU DEVELOPER
Spear Of Quiescence,1,2024-05-04 11:42:03,its not funny agains till goes to pay to win.
Pino Adijaya,4,2024-05-04 11:39:02,good
Sultan Lucu,5,2024-05-04 10:55:49,maju terus clash royale
Ferdinan Timotius Pardede,2,2024-05-04 09:54:35,"Woy lu KLO bikin game ga usah di bikin yg lag lag lah, gw menang posisi tpi mlh lag tuh ga enak bgt setan, bukan sekali dua kali tpi tiap hari, pdhl sinyal bagus gaje amat nih game"
Pengguna Google,1,2024-05-04 09:52:20,"Tolong sangat tolong jika benteng level sama tp peleton level tidak sama, jangan di pertemukan soalnya sangat memperngaruhi permainannya. Dan pasti kalah terus"
Henkiri,1,2024-05-04 09:17:57,Gak seru gak adil
Lorenzo Cornelius,3,2024-05-04 09:02:48,kasih lawan seimbang dong bang supercell
Ibnu Anam,5,2024-05-04 08:57:58,Game nya seru sekali
Eko Wahyudi,5,2024-05-04 08:42:47,Oh yeah oh nooo
charles liwang,5,2024-05-04 04:23:24,Really enjoy the game
Mini Craft,1,2024-05-04 03:40:43,Game burik lawannya kaga imbang
M.DANI RIZQI,1,2024-05-04 03:30:53,Lawan gak seimbang
Reiki Bhanu Kanaka,4,2024-05-04 03:28:09,Untuk pihak supercell tolong kasih musuh yang gampang
Muh Najib,1,2024-05-04 02:44:31,"pay 2 win, dont recomend"
JAKA KEMBUNG,1,2024-05-04 02:01:36,Knp ya skrg gk bisa login pake akun lama ..
Joseano Selanno,3,2024-05-04 01:30:26,udeh
Anwar Hakim,1,2024-05-03 19:58:18,"Selalu dapat lawan yang tidak seimbang yang levelnya lebih tinggi, selain itu elixirnya sangat lambat hingga tidak bisa menyerang lawan. Sedangkan lawan dengan lancarnya menyerang bertubi-tubi. Sungguh game yang tidak adil."
paulus fillo,5,2024-05-03 19:12:15,seru banget oppa Korea juga suka main game ini
ANAK KAMPUNH,1,2024-05-03 18:57:31,Match making parah beda kartu beda lv padahal di tropy yg sama
Aziz Robani,3,2024-05-03 18:50:27,"Selalu Match making nya klo trus trusan pake deck yg sama bakal di counter sama musuh entah itu kalah level benteng atau peleton nya, seterus nya bakal susah menang kemungkinan besar ya bakal lose treak. Gk enak banget jadi nya harus gunta ganti deck biar lawan seimbang itu pun klo deck nya bagus, dan adain lagi mode 7× elixir tapi secara permanen!!!"
Simbar Simbarzx,1,2024-05-03 17:33:45,ga bisa kait akun google playgame lagi ga seru
FINO TRIYANA,1,2024-05-03 16:04:35,"Update an makin kesini makin g jelas, pilih lawan tidak seimbang lawan tidak disesuaikan dengan level kartunya 👎👎👎👎 game rusak Game mu perbaiki tuhh"
Ansarii,5,2024-05-03 15:41:24,nostalgia
Ali Asri,4,2024-05-03 14:05:37,Mendunut Ampat
Aell Lumy,5,2024-05-03 12:45:05,Nice
Adika Maulana,1,2024-05-03 11:24:20,"P2W, Game Kapitalis!"
CBKD GT,2,2024-05-03 11:12:00,"kenapa gabisa ganti akun google play, akun gw gabisa balik lagi pdhl baru hapus 2 minggu buat fokus utbk, pas mau balik main lagi gabisa pakai akun google play"
Mirza Zikrizky Rakhman,1,2024-05-03 08:51:17,Kasih lawan yang sepadan lah game ngentod
Zamrud,1,2024-05-03 07:17:09,"Game rusak nemu lawan nemu lawan gak setara terus,bikin emosi doang"
Raditia Pratama,5,2024-05-03 04:22:15,IY IDA
Mpep,4,2024-05-03 02:27:52,ok
Rama Tzy,1,2024-05-03 01:51:35,P2w aneh makin kesini makin gajelas matchnya lwan ga imbang terus
Bang Bacand,5,2024-05-02 23:58:08,is good game
Akun Utama,5,2024-05-02 22:36:13,good game
Winda Febriyanti,5,2024-05-02 22:14:56,game yg menyenangkan bagus
Fitri Yani,3,2024-05-02 15:49:04,Saya suka dengan game ini tapi musuhnya beda level saya kalah terus dan ngestak terus jika be gini terus saya kasih bintang 1 game nya hak seru saya kalah terus
Robicon Wel,5,2024-05-02 14:11:30,"dari kecil sampai sekarang menurut saya ini tidak membosankan,dan saya jadi nostalgia"
Andik Cerpen,5,2024-05-02 13:59:30,"keren,7x elixur nya d prbnyak dong bang..seru.."
daniel jonathan,5,2024-05-02 12:56:19,Mantap
Christian Adewawan,1,2024-05-02 11:59:02,"Sinyal baik"" saja in game lag aneh game laknat"
Dani If,2,2024-05-02 11:15:02,Terlalu sering update.... Bentar2 instal ulang...
Aang Stone,5,2024-05-02 11:14:44,good
putro sodo,2,2024-05-02 11:12:04,Cokk perbaiki masalah jaringan. Sudah beberapa hari main tinggal menangnya jaringan langsung error.
Juju Juandi,5,2024-05-02 10:08:12,gem yang lumayan menarik
Yunus 103,5,2024-05-02 09:46:52,"Tolong buat developer ku yg tercinta ,, tolong sparky buat evo bikin dia nmebak jauh dari benteng kita ke bemteng lawan sekali tembak ancur ,, dan giant evo juga buatt dia pke baju perang jangan baju purba mulu trimaksih ssemoga tercurahkan ide aku 😁🙏 salam pengguan separky yg teraniyaya sama evo"" baru"
Dencek Blo,5,2024-05-02 09:25:35,enakeun
Okta Saputtera,5,2024-05-02 09:02:15,Gemnya aneh
Risdo Herdiyansyah,1,2024-05-02 08:57:41,MAINTANCE LAMA BANGETT!
Jefrii 06,1,2024-05-02 08:18:59,"Tolong kalo ngasih musuh yqng seimbang dengan level, bukan random dan gak seimbang level kartu dan level raja!!!!!"
Deny Geriyanto,5,2024-05-02 06:10:05,oke
Pisang Goreng,1,2024-05-02 05:46:43,"Saya tidak bisa kembali ke akun saya yg hanya menggunakan akun google, supercell id adalah scam"
martabak,1,2024-05-02 00:52:24,Game idiot paok betulin game nya yg bagus baru rilis tolol
