userName,score,at,content
dewi dwi hapsari,5,2023-09-22 06:44:52,"Pelatihan yang mudah dipahami dan belajarnya bisa dimana pun dan kapan pun, pelatihnya juga memiliki wawasan ilmu dan tata bicara yang baik serta menyenangkan sehingga dalam menerangkan materi dapat cepat mengakap isi materi dan mudah untuk dipraktekan, terimakasih atas bimbingan nya"
Dimas Aditya,2,2023-09-21 11:35:24,"Sangat bagus untuk mencari pengalaman kerja,tetapi untuk pembuatan sertifikat terlalu lama"
Ga Satrya,5,2023-09-21 10:52:21,"Hi, i really love Udemy but I cant use thr android app since it missing two important features. 1. HD option, 2. Full screen or auto rotate when full screen just like youtube. Please consider these features in the next release"
NUR ASMA FITRI,5,2023-09-21 06:41:52,terima kasih telah hadir membantu kami🙏
JR 07,1,2023-09-19 06:29:46,"gak ada respon balik, ditanya kapan di krm sertifikatnya malah g di balas"
Abdul Rosyid,5,2023-09-18 23:11:52,Sangat membantu menambah skill untuk menunjukkan keahlian baru yang dimiliki menghadapi dunia kerja.
Juli Ari,1,2023-09-17 11:29:18,"Sudah daftar sudah bayar di web, giliran masuk aplikasi gak bisa mulu hadeh terbuang uangnya dong"
Christian Andreas Roeroe,5,2023-09-16 00:51:25,Sangat worth it buat orang yang pingin punya pengalaman + sertifikat. Karena disini menyediakan pelatihan dari seorang ahli yang berpengalaman berdasarkan bidangnya. Terima kasih udemy
Ikbal Assistant,5,2023-09-07 06:30:11,"sangat bermanfaat, recommended banget buat kita yang mau upgrade skill"
Alif Shidqi Putra Amir,4,2023-09-07 02:42:48,yang kurang dari aplikasi ini gak banyak konten yang memberikan source code langsung di app nya
Raden Sri,5,2023-09-06 03:54:02,sangat bembantu .untuk yang mau belajar skill baru .thanks udemy
Ahmad Fadhil Rasyid Lubis,1,2023-09-02 13:30:02,"kursus udemy ini bohong, aku sudah bayar 2 kali kursus nya tapi tak ada satu pun yang masuk di akun ku"
Muhammad Nur Alam,5,2023-08-27 16:04:05,Sangat Membantu bagi yang tidak punya banyak kesempatan untuk kursus tatap muka.
husev hilmy,5,2023-08-27 15:09:47,Ok
Riyo official,5,2023-08-27 09:26:41,Bagus sip
Hari Yanta,5,2023-08-25 23:18:43,Like it..
Lucky House,5,2023-08-25 05:39:24,Good
What Lub,1,2023-08-24 22:24:21,"The app is great, but i can't give feedback. Udemy should have 1080p as a standard for instructor to have on their video. And more importanly, make sure you have zoom-in and out featured for this app. If you update what im asking, then i will give you 5 stars."
Poouu,3,2023-08-22 13:36:58,Mau beli course tapi gabisa pake google play kenapa yaa? Tolong laaah kasi solusii gatau nanya kemana lagi. Searching ga nemu2 caranyaaa
Ardan Ridho,5,2023-08-18 06:25:55,kadang terdapat bug ketika memilih course background menjadi transparan
Row,5,2023-08-16 16:39:36,Sangat membantu untuk pemula yg ingin belajar.
Anggun Pribadi,5,2023-08-16 04:38:03,"video & suara jernih, bisa diulang2. makasih dapet diskon fufufu. sepertinya ada bug, jika memilih preferensi bahasa, selalu force close."
Cecep Abdul Malik,5,2023-08-14 01:31:46,"bagus, kursus yang dicari ada kursusnya jelas-jelas ada yang gratis juga. lebih baik dari aplikasi sebelah"
zahid Muhamad kemal,5,2023-08-06 11:32:08,aku sangat cinta udemy
Amir Arfah,5,2023-08-01 23:11:57,Bagus banget
Refky Rezza,5,2023-08-01 13:58:07,"best,"
rafi muhammad,5,2023-07-31 00:14:56,banyak ilmu yang sangat keren keren di Udemy. Alhamdulillah bisa meningkatkan skill di dunia Digital Marketing semakin update
Anime Boruto,1,2023-07-25 13:17:11,"Agak kecewa,tiap mau nonton harus pakai data. Padahal Udah di download semua kemarin. Kalo pas gak ada sinyal Karena mati listrik jadi susah. Mohon pemecahan masalah nya gimana ni developer"
Akbar Sulaiman,2,2023-07-13 05:10:18,Kok video yang mau di download statusnya 0% terus gak nambah2
sogol pacul,5,2023-07-09 09:48:40,bermanfaat sekali buat belajar otodidak
Sherly Huang,4,2023-07-07 12:01:27,"Tambahkan metode pembayaran seperti shopee pay, gopay, dll"
Budiman,2,2023-07-06 17:17:14,Kenapa fitur download kursusnya tidak jalan?
Nur akhwan,5,2023-07-06 03:26:16,pembelajaran yang menarik
asep probo,5,2023-07-02 11:41:33,suport me for study
Harijo Majang Kesumo,5,2023-07-02 06:04:12,Sangat bermanfaat dan bagus banget.
Feri Hanriyanto,2,2023-06-26 01:34:23,Buat akun via Facebook lama ya...
Nicko Nur Rahmaddian,5,2023-06-14 05:26:26,Good aplikasi
agus sodik,2,2023-06-14 03:42:17,"Halo kok gak bisa jalan yaa di tgl 14 Juni 2023 gak bisa muter video materi yg saya beli kenapa yaa terus saya coba muter video review gak bisa juga,. Woi tolong di bantu ada apa ini 14 juni 2023"
Sukahar,5,2023-06-13 15:50:35,mantap
Prayogi Ramadhan,5,2023-06-10 01:27:17,Sangat bermanfaat pembelajarannya
Dewi Antika,5,2023-06-06 11:48:45,mantap sangat membantu😇
joko Setyawan,1,2023-06-01 14:42:59,Saya sudah beli salah satu kursi .namun setelah saya menyelesaikannya...saya mau belajar lagy namun susahnya .minta ampun..internet lancar namun buferring terus...tolong servernya dibenerin..udh gitu video hasil download jelek bgt .g bisa buat belajar pengulangan....kecewa ini..
Pampam Saputra,2,2023-06-01 12:34:56,"Saya sudah mendownload semya kurus, begitu saya logout sebentar, kemudian saya login kembali menggunakan akun yang sama. Semua kursus yang saya unduh hilang semua. Saya jadi harus mengunduh kembali. Tolong diperbaiki"
jackie arifandi,4,2023-05-20 01:37:44,saya suka kalau bisa bisa lebih detail lagi untuk penjelasan fitur yang ada di mikrotik agar siswa lebih expert lagi
Aguswahyu Subuh,5,2023-04-26 03:27:27,keren
Hendrae Marzayadie,5,2023-04-25 15:20:56,Good
Danny Agniawan,5,2023-04-18 13:20:13,good apps
EdoRahmadhan 26,5,2023-04-12 17:21:18,sangat membantu
Kang Baron CID,5,2023-04-11 03:21:29,cool
Anggun 321,4,2023-04-07 08:42:53,Ini mau
Roy Sulfyan (Rakyan),3,2023-04-07 04:16:40,"Belum ada cc bahasa indonesia, tolong tambahkan"
Yuda Muhtar,2,2023-03-23 00:44:23,"Parah sih kok susah banget buat daftar jugaa, ada notif terjadi masalah mulu, padahal email udah benar"
Ronal Lengkong,1,2023-03-22 10:18:47,"Mau masukin password login, tampilan keyboard nya ga muncul. Apps nya ada bug. Tolong di perbaiki."
Ashry Ramadhan,5,2023-03-20 04:05:27,"I am pulling back my words, now this app can open it. Thanks."
lil smurf,5,2023-03-20 01:46:08,Banyak pilihan kursus
Cokies chocolate,3,2023-03-17 05:21:01,"Saya sudah punya akun udemy, laptop saya rusak dan saya berusaha login di hp. Dengan email dan sandi yang sudah benar tapi masih saja terjadi kesalahan. Saya sudah tidak ingat berapa kali mencoba untuk riset sandi tapi email riset sandi dari pihak udemy belum juga masuk ke email saya. Please ini solusinya gimana, kursus saya jadi tertunda."
Gery Geraldy,1,2023-03-15 02:52:54,"Proses transaksinya kurang sekali, sudah lewat dari 24 jam sy tidak dpt notif, dan respon dari adminnya ketika mncari solusi kursus sy yg hilang tidak membantu sama sekali"
anugerah madya putra,3,2023-03-14 22:56:12,"Kurang caption bahasa Indonesia. Seharusnya seperti youtube, terdapat pilihan terjemahan ke hampir semua bahasa lain."
Timmy,1,2023-03-02 13:28:21,lebih dari 10 kali saya meminta email untuk forget password tapi tidak dikirimkan is your 4 star rating real or just a sweetener
unicorn ikram,1,2023-03-01 07:13:20,Parah banget udah beli kelas tapi kelasnya gak masuk gimana sihh
Distributor Bahan Bangunan,5,2023-02-28 05:28:02,kenapa ngga dari dulu tau Udemy. thanks
Eswin Napitupulu,2,2023-02-27 14:36:58,"Udemy bagus. Tapi di app android, app susah diakses. Sebagai pengguna ini adalah masalah yang sangat tidak bagus. Saran dari saya, pihak udemy ayo tingkatkan servermu agar pengguna lancar dalam beroperasi. Mungkin bisa dibuat seperti serve instagram, youtube, facebook....."
Hendar Official,1,2023-02-27 10:55:31,"Login eror, buat akun eror gimana nih"
Kawaki Umc,5,2023-02-27 00:18:25,Aplikasi kursus online terbaik yang pernah aku pakai.
Yahya Zulfikri,1,2023-02-26 22:29:11,Mohon bantuannya kak.. semua daftar kelas saya hilang setelah update aplikasi.. . Sementara saya kasih bintang 1..
Muhamad Iffat,5,2023-02-25 00:45:07,Nice
Mukti Dwi Jatmoko,2,2023-02-18 04:39:48,Udemy not support smart tv :(
brenerden,5,2023-02-16 02:26:56,"Pertama, beli kursus walaupun sudah dapat bukti transaksi berhasil lewat google pay tetap saja statusnya tertunda. Lalu kedua, tidak bisa log in dan tidak bisa akses apapun dengan akun guest."
Shadow ZfX gaming,4,2023-02-15 01:54:55,"Aplikasi ini sangat membantu saya dalam mendapatkan ilmu baru. Bagi yang kesal kenapa loading terus, aplikasi udemy jika sudah terhubung ke internet, maka secara otomatis akan mendownload ulang video offline yang pernah kita download. Cara menontonnya tanpa internet adalah dengan mematikan internet kita kemudian tunggu beberapa hari, tapi latar belakangnya janvan dihapus. Cara ini disarankan jika kamu punya 2 hp"
N' Game,5,2023-02-07 19:32:02,"Recomanded aplikasi sangat baik, adminya juga baik aplagi admin kavita"
