userName,score,at,content
Mohammad Nafsirin,4,2024-06-02 14:47:04,Game nya sudah bagus tapi ada bug nya😔
NADIA PUTRI,5,2024-06-02 14:46:50,Seru banget sama game ini banyaktantanganya!
Bimashena 2012,5,2024-06-02 14:44:12,Mantap🫣
Andhika Kurnia,1,2024-06-02 14:43:51,game ini tidak bagus untuk aku makanya aku kasih bintang satu makasih
Supi Supiyati,1,2024-06-02 14:43:29,Game lawak
Reza Wangsaff,1,2024-06-02 14:30:33,over update. bikin habis data internet aja!
Khusnul_kajar_muria,1,2024-06-02 14:30:31,Scoeply kenapa kalo sinyal jelek tiba² gerak sendiri?-_-
Firda Rahmania,1,2024-06-02 14:30:04,elekk
Yanti qing,5,2024-06-02 14:28:10,Game ya bagus cuman ada bugnya yang gak bisa jalan dan bisa tembus keluar map jadi tolong disarankan untui dihilangkan bug nya cukan segini yang mau gua omongij cuma segitu saja terima kasih
Muhammad Al kahfi wijaya,1,2024-06-02 14:21:45,Orangnya gangguin bikin kesel gamenya rusuh o rangnya
Dark Sistremyyy,5,2024-06-02 14:17:20,Bagus
Nur baiti,5,2024-06-02 14:17:14,Aku suka gamenya❤
Fikri Fakhri,1,2024-06-02 14:16:10,Game GK jelas gw 100 x gacha GK dapat skin legendaris sama spesial udh Gilak emang
Iftiyah If,5,2024-06-02 14:14:03,permainana enak di main tapi bikin kesal karena dia heboh kan
Albi Putra Afendi,5,2024-06-02 14:13:49,Game yang sangat bagus
Izzy Utama,1,2024-06-02 14:11:17,Wkwkwk (GABUT)
Inggu Haryono,5,2024-06-02 14:11:06,Game kren
YT Kazama,3,2024-06-02 14:06:52,Game tidak adil..... Server pemain kita ngelag terus..... Pemain lain gak ngelag TAII!!!!!! PERBAIKI DONG SERVER NYA!!!!! GAK JELASSS!!!!🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🤬😡🤬😡🤬😡🤬🤬😡🤬😡🤬😡
Istu Haryani,1,2024-06-02 13:54:14,Gamenya jelek
Aqilaziladiba,4,2024-06-02 13:49:22,serusiseru tapi kadang gelekg
Yudik Wiasta,5,2024-06-02 13:45:31,Game nya bagus dan menantang 👍👍
Binar Shakila Kirana,4,2024-06-02 13:44:44,Mainan nya bagus dan menarik perhatian dan seru juga saya suka cuman sering ngelek
Naura Nadhifa akmala,5,2024-06-02 13:44:02,Aku blm coba sihh Tapi dulu liat kakak main ini kayak seruu gituu^•^
Aldian Abiyu Bamantara,3,2024-06-02 13:41:37,🗿
razzan danendra,5,2024-06-02 13:24:58,Bisa bergabung dengan teman
alsava shanum,5,2024-06-02 13:24:06,saya suka
Kang Hasby,1,2024-06-02 13:17:29,Game J4nc*k mau masuk ke game aja susah bgt 4s* as*
Neng Cucu Komala,5,2024-06-02 13:08:34,game nya seru banget jadi Terhibur main ini tadinya aku gak semangat jadi semangat deh main ini
Ayam Bakar,1,2024-06-02 13:07:54,Loading nya lama banget
Mauly Sunny,4,2024-06-02 13:03:59,Bagus
Fian Ahmad,5,2024-06-02 13:01:14,Game nya bagus
Ytta Tirta,5,2024-06-02 12:58:32,"Aku baru dowload,dan gamenya bagus cuma kadang"" patah patah padahal penyimpananku masih banyak lo😿,Plis perbaiki😽❤"
Suyut Hariyanto,4,2024-06-02 12:50:37,Gemya bagus si tapi ksi mod oflen
Rafa El,1,2024-06-02 12:43:08,Apdet terus
Zuan Waka,5,2024-06-02 12:42:32,Untuk developer.. Gamenya bagus bangeeeeetttt... Tapi tolong yaa..knp kalo pas udh di gameplay kok patah patah banget yaaa.. Padahal hp saya performanya udh bagus.buat maen ff ml aja bagus . Tapi entah knp kalo maen game ini patah patah... Apa gara gara ping saya 60an yaa!!??... Tolong yaa developer.. Saya kasih bintang 5 nihh😆😆
Tursinah Kemurang,5,2024-06-02 12:31:41,Saya GAK PERNAH ADA DI RUMAH DI RUMAH ADA DI DI RUMAH ADA DI DI RUMAH DI RUMAH ADA DI DI DI RUMAH DARI MANA YANG TELAH MELAKUKAN HAL INI ADALAH SALAH SATUNYA ADALAH DI RUMAH DI RUMAH I
Varen Games,5,2024-06-02 12:25:48,Scopely banyakin skin gratisnya y
Jihan Jihan87,5,2024-06-02 12:25:44,Wajib download gamenya bisa bikin mao sendiri dan bisa mabar
Ade Ika Yusytasari,5,2024-06-02 12:25:29,gtw jg buat gabuyt aja
Valen Valen,2,2024-06-02 12:25:19,geme nya sangat tidak masuk akal
Nurfalah,5,2024-06-02 12:18:35,Mantap
