userName,score,at,content
Oktavia Anggi,5,2024-08-09 06:45:34,keren
akungame dewi,5,2024-08-09 06:17:47,"akuu suka bangett, fixx kalian harus punyaa woyy"
Ramadhan Lubis,5,2024-08-09 04:34:12,So good
Caerry Farelo,5,2024-08-09 03:11:09,bagus bangat
ZAHRATUL AINI,5,2024-08-08 14:59:05,bgusss
Rifki Abdillah,5,2024-08-08 14:49:58,Blm nyobain
Ulin Saulin,5,2024-08-08 14:22:43,Enka banget aplikasinya
Sasy Sasy,5,2024-08-08 13:59:21,Bagus but aku yang gabut asik juga
jerico tonis,5,2024-08-08 13:54:47,bagus
Putri Oktaviani,5,2024-08-08 13:44:06,bagus
Devita,5,2024-08-08 13:29:48,aku kasih bintang lima karenaa menarik dan seru aku sukaa banget love love lah pokoknya
Abelia Pebryan,5,2024-08-08 13:21:52,"NGL tolong ya ini gua pake buat crush gua dan yang liat sw gua cuma dia, jadi jangan ada pesan buatan dari apknya please dehh, gua jadi bingung bgttt😔😔"
Alberose Genshin,3,2024-08-08 12:27:33,Stop give me a bot to send an anonymous:')
Infinix Smart8,5,2024-08-08 12:15:38,sangat mantap sekali
Alya Fitriani,4,2024-08-08 12:11:54,bgus
Nu RiL,5,2024-08-08 12:04:29,bagus bgt cinta deh
Fathir Zulkarnain,5,2024-08-08 11:57:07,Sangat menghibur
Husnul Hotimah,5,2024-08-08 11:56:59,Memainkan NGL sangat seruu dan bisa cerita random sama tema
nisa yg selalu gk dijadiin admin di grub Phone,5,2024-08-08 11:44:25,Bagussss bngttt
Nabila Maharani,5,2024-08-08 11:40:51,Sangat bagus
Lidya Nurcahaya,5,2024-08-08 11:36:01,Seruuu
Siti Aisya antu,5,2024-08-08 11:20:54,saya sangat suka aplikasi ini
Nia siti Nuraeni,5,2024-08-08 09:54:20,Baguhs
Abdul Anam,1,2024-08-08 09:18:03,Apk kontolllllllllllllllllll gw bayar buat liat siapa yg kirim malah ga dapet siapa yg kirim
yuyun yusdarwati,5,2024-08-08 08:55:09,menarik
Nazwa Anastsya,1,2024-08-08 08:12:16,gatau cara balas cepet nya
Ranifitri Yani,5,2024-08-08 07:32:47,🅚🅔🅡🅔🅝
Ocha Ocha,5,2024-08-08 06:31:47,sangat bagus
Nining Paera,5,2024-08-08 05:52:17,bagus bgt
Pre,5,2024-08-08 04:08:11,not gonna lie
Ali 123,5,2024-08-08 02:12:27,bagus banget
Muchamad Adriansyah,2,2024-08-08 01:20:26,"Ada balasan yang udah dikirim tapi gk masuk, menurutku sih apapun textnya tetap aja bisa terkirim dan diterima walau kurang baik bahasa dari orang yang mengirimkan pesan. Aplikasi udah bahasa Indonesia tetapi masih banyak tulisan yang berbahasa inggris."
Keysha Alesha,5,2024-08-08 00:24:42,Bagus sekali aku sampai 5 bintang
Yola Destika,4,2024-08-07 16:25:59,cukup menghibur
Erika Virgina,2,2024-08-07 15:43:52,"ditulisan nya kalo berlangganan bisa liat siapa yang ngirim, tapi pas berlangganan gak ada apa-apa dan gak bisa ngeliat siapa pengirimnya."
danish hanum,5,2024-08-07 15:12:22,mantap
Alya Maritza,5,2024-08-07 14:22:21,aku sangat menyukai nya 🫶🫶🫶
Nabila Tanjung,4,2024-08-07 14:18:41,seru and asik
Lailatul mufarikha,5,2024-08-07 14:04:34,bagus
Sakdia Meza,4,2024-08-07 13:34:14,lumayan
Risno kadha,5,2024-08-07 13:05:07,semoga
Duwi Sulis,5,2024-08-07 12:39:13,good job
Apur Abdulrahman,5,2024-08-07 12:37:12,baguss
Olivia Rosalia,5,2024-08-07 12:33:15,baik
ussy amanda,5,2024-08-07 12:31:11,bagus bagus tapi kurang digital nya soalnya banyak kesalahann👿🦖
Putri Anisa,3,2024-08-07 12:14:09,Gw coba download tapi masih GK ngerti cara main ny gimana 😂 Jadi bintang ny ku kasih 3 ya 😀
Dhafa Azmi,5,2024-08-07 12:04:04,Gapaapa
Putri Ajizah,4,2024-08-07 11:41:41,Aplikasi ini sangat berguna
Dayat Ganteng,1,2024-08-07 11:22:56,siapa nama mu
Wiwit ruswita,5,2024-08-07 11:18:15,Suka banget sama aplikasi nya seruu! Buruan download guys
Dahlia Edo,5,2024-08-07 09:08:32,🅑🅐🅖🅤🅢 BANGET AKUU SUKA
Raka Albana,5,2024-08-07 08:49:25,Bguss
Naz Silvia,3,2024-08-07 08:31:33,ak kasi bintang 3 karna blm ke download jd gatau
Selly Salsabila,5,2024-08-07 08:14:38,"Aku suka banget sama aplikasinya , soalnya anggih dan praktiss"
Kimora R9a,4,2024-08-07 06:22:05,Baguss bgtt dehh kaya pake ip pokoknya seru
dira putri kirana,4,2024-08-07 06:21:59,"gimana ya, ak nyoba ngl nya kok ga ada notif masuk? temen ak nyoba ngirim ngl jg ttp ga ada notif di aku, ini knp ya?"
nicole Goni,5,2024-08-07 06:14:41,Bagus banget aku sukaa
Vika Aprilia,5,2024-08-07 03:21:48,emng sebagus ituu sihh
MUHAMMAD NAUFAL AL-MALIK HIDAYAT,3,2024-08-06 23:41:03,"sedikit saran, mohon kurangi pengisi dari tim NGL, karena hal itu bukan murni ketikan manusia, akan tetapi random chat yang diberikan tim NGL langsung. Mohon kerjasamanya untuk menghilangkan itu semua, Terimakasih."
Susantie DwiAminah,2,2024-08-06 23:36:15,"Ngl suka lag, tidak bisa dibuka dan lemot!!!! Notifikasi yang ingin dilihat tidak bisa dibuka."
Ijii Moi,5,2024-08-06 22:01:52,bagus aja gitu pokoknya sukaa
Bunga Deana,3,2024-08-06 20:43:39,kok gabisa beralih ke pro ya? padahal mau beli yang pro
Gotik Gotik 123,5,2024-08-06 20:29:59,krna bagus bgt
Nabila Bila,5,2024-08-06 16:39:00,seruu
dwi Febriyani,3,2024-08-06 16:03:07,seru
Rizki Akew,5,2024-08-06 15:08:19,seru
Dwi Dewi,5,2024-08-06 15:03:07,bgusss sekaliii
Dea Ramadani,5,2024-08-06 14:19:47,"aplikasi nyah baguss,, tapi sayang ga bisa nerima pesan dri orang lain bisa nyah pesan dri ngl nyah langsung ga bisa dri orang lain"
Zaky,1,2024-08-06 14:04:51,BUTUT NAMANYA KERUBAH SENDIRI
Siti maesaroh Mae,5,2024-08-06 13:58:26,ajeng
Anisa Dwi Safitri,5,2024-08-06 13:46:05,bgs bngt buat pas lgi gbt
Harniati,4,2024-08-06 13:37:39,terbaik
Sif Fah,5,2024-08-06 13:22:23,bagus aplikasi nya bermanfaat buat orang
Difi Permatasari,5,2024-08-06 13:11:49,bagus banget
Mutiara Citra Rizky,1,2024-08-06 12:39:58,"Saya sudah bayar berlangganan tapi tidak bisa terbuka siapa yang mengirim pesan nya , tidak rekomend"
Mfatur Alghomidi,5,2024-08-06 12:16:39,bagus asik seru pokoknya
Nur Halim,5,2024-08-06 11:18:02,"sangat baguss,menghibur, menghilangkan stress🗿 Poko ny mahh"
Nawa Maulida,5,2024-08-06 10:59:41,Seneng buat gabut💋
Muhammad Khofi,4,2024-08-06 10:38:03,seru tapi saya mohon agar kalo ada yang ngirim pesan anonim ituch kasih namanya biar kenal😭🤌🏻
Kamila Nuraeni,5,2024-08-06 08:22:48,"lumayan bagus tapi gw liat chat ""mau jadian sama gue? "" sumpah itu siapa sih😭 sangat random😭 terus ada yang bilang love uuu😭 si anjir dah ni apk😭 tapi gw nilai 5 sih :v"
Jihan,5,2024-08-06 08:17:09,aplikasi yng sangatt baguss !!
agatha celine,5,2024-08-06 08:15:47,😒
Pemantau Jalan,1,2024-08-06 07:10:27,Aplikasi nglnya ga bisa liat siapa yang kirim kita pesan nama nya ga ada walaupun pakai ngl pro harusnya ada namanya agar tahu siapa yang kirim diperbaiki lagi dong apknya agar ada nama sipengguna nya yang kirim pesan bukan merk hp nya saja nama orangnya juga
Wulan Cantik,5,2024-08-06 06:00:03,good
ucok hac,3,2024-08-06 05:41:02,Lumayan
gadis fai,5,2024-08-06 03:33:38,mantaff
Angga Pratama,5,2024-08-06 02:24:52,apk yang sangat bagus. dari sini kita bisa mendapatkan pertanyaan dari sahabat kita
Suryani,5,2024-08-06 00:13:21,Bagus
iky sea,5,2024-08-05 17:07:12,keren pollll
Nabil Hamdan,5,2024-08-05 15:08:05,mantap
Ayu Junisa,3,2024-08-05 14:37:50,bgus
Zahra TWT Rowr,4,2024-08-05 14:33:49,Bagus 👍
Tamara Dwi novita,5,2024-08-05 14:27:36,seruuuu
BANG LEX,5,2024-08-05 14:17:09,seru
Abdurrahman Ahmad,5,2024-08-05 14:08:11,Abdurrahman Wahid
Putri Makalunsenge,5,2024-08-05 13:49:14,mungkin lebih bagus ad fitur balas pertanyaan kk👍
khania illahi,5,2024-08-05 13:33:50,bagus sekalii
Siva Friyanti,5,2024-08-05 13:28:10,Seru aja sih
Asyifa Ramadhani,5,2024-08-05 13:27:41,seru
Rahma Aulia,3,2024-08-05 13:22:38,gw gk phm gimn bagiinny ke wa
Fani Santika,5,2024-08-05 13:11:33,karena gua senang pakai ini
Abi Masurajib,5,2024-08-05 13:11:05,Ok
Juliana Permatasari,5,2024-08-05 13:07:49,bguss
Santi Rosita,4,2024-08-05 12:58:45,Anjay selebwe
Alfa Rizqi,2,2024-08-05 12:54:05,Ko punya gw gk bisa di wa siii😭
Amalia Latifah,5,2024-08-05 12:53:34,Baguss
Gisel Mei,5,2024-08-05 12:42:47,bagus dan menghibur
Galuh Jessica,4,2024-08-05 12:38:31,apk ny sngtt bgsss
Ramita Riski oktavia,1,2024-08-05 12:21:29,Gak bisa di bikin
Tantrii,5,2024-08-05 12:15:46,seru abiezzz
rizda,5,2024-08-05 11:54:10,orang yg ngirim pesan sehat dan normal
Alif Rizki,5,2024-08-05 11:04:30,lumayan la
