userName,score,at,content
Melivia Nafsi,5,2024-05-03 13:17:49,Baguss banget apk ny membantu untuk mencari ide lebih luas lagi ....👍👍👍
haidar yusuf,5,2024-05-03 13:14:17,Lumayan bagus
Labock Labers,5,2024-05-03 12:37:10,saya sangat suka aplikasi ini sangat membantu mencari inspirasi foto
Felicia Livano,3,2024-05-03 12:22:57,"Pernah kuhapus, habis itu gabisa login sampai sekarang (pake google)"
Fathur Rohman,5,2024-05-03 11:59:57,Bagus
Nilam 05,5,2024-05-03 11:36:33,Bermanfaat
Setyo Supriyanto,1,2024-05-03 11:35:55,Tolong Di Perbaiki Karna Saya Tidak Bisa Mendaftar Di Pinterest
Zenedin Lubis,5,2024-05-03 11:34:31,bagus ajaa
Dwirtna lstri23,1,2024-05-03 11:17:18,"aplikasi gk jelas udh pernah daftar pke akun google, trs skrg unduh dan daftar lagi mlh gabisaa"
Rifia Sungkai,3,2024-05-03 11:07:04,Aplikasi ini bagus buat cari foto tapi kadang ngelag padahal kuota belum habis jadi mungkin bisa diperbaiki 3 bintang dlu ya
Alycia Nurfadila,1,2024-05-03 10:57:16,Udah bener tanggal lahir tapi gak bisa masuk
Uddin26 Official,5,2024-05-03 10:51:01,Mantul betul. Betul. Betul.....
Menara Klampok,5,2024-05-03 10:43:38,B aja
Dara Febrianti,5,2024-05-03 10:39:30,"Aplikasi yang sangat bagus untuk mencari dan mengidentifikasi pict"" yg keren dan aesthetic abis thank you pinterest"
Devi Lestari (Devi Lestari_14),4,2024-05-03 10:35:16,"Baguss tapi kok akhir2 ini lelet ya? Signal ku bagus kok, koneksi juga baik :( dahal pling seneng nyari referensi di pin"
Yulia Latifah,5,2024-05-03 10:24:41,Banyak foto yang kamu ingin🤩
Azka Nadinemagani,5,2024-05-03 10:03:58,Bagusnya bah
Abdul Manaf,5,2024-05-03 09:48:42,"Bgs,, sk nglag ajh.."
Shinta Isnaini,5,2024-05-03 09:46:56,Watdehel
Muhammad Fathir,5,2024-05-03 09:44:19,Apk nya bagus bisa buat segalanya
ihsan ihsan,5,2024-05-03 09:29:41,Pinterest selalu ada.
Thisya Azzahwa,5,2024-05-03 09:17:47,pinterest ini baguss dan juga update nya ga lama
Amelya Putri,5,2024-05-03 09:07:51,keren
Harto Atmaja,1,2024-05-03 08:50:59,"gw make pin dri google karna wktu itu pin gw kehapus jdi males download jdinya make di google. Gtw knp ya, knp sih pin dri google skrg tuh ngelag bgt, masa pas aku make dia tiba"" ngefreze, tapi ngefreze nya bukan dri hp ku gituloh, hp ku masi bisa dipencet pencet, cuma pin nya aja yg bermasalah, ydh sih, tlong perbaiki ya."
Dedy Setiya,1,2024-05-03 08:44:21,kok saya gk bisa pakai akun Google knp jadi saya ngasih rating bintang 1
Oncom balap Oncom,5,2024-05-03 08:37:21,Bagus buat yang punya bisnis luar negri jadi dapat mudah mengakses
Sigit Pamungkas,4,2024-05-03 08:23:16,Bagus sekali saya suka.
Alfiyahh Kamillah,5,2024-05-03 08:16:51,karena itu bisa menyimpan foto orang 5
Cinta Kirana,1,2024-05-03 07:57:33,"Ga bisa daftar tau ga kalo gak bisa pasti ada kata ups! , aku capek tau gak uda coba beberapa kali tapi gk bisa 😡😠😡😠😡😤😤😤😤"
Ahmad Ihya,5,2024-05-03 07:21:15,good
Baby Girl,5,2024-05-03 07:07:32,SUGOI ⭐🤩👍🏻💯
Firzaaa Nanaaa,4,2024-05-03 06:53:30,"Sebenernya bagus, TAPI TOLONG KASIH FITUR HAPUS PESAN SOALNYA AKU GA SENGAJA NGIRIM YG ANEH"" KE ADEK KELASKU 😭😭😭😭😭😭😭😭😭😭😭"
Bagya Arizky,1,2024-05-03 06:50:09,nah i'd win😈😈
Grisnay Grisnay niarnuh,5,2024-05-03 06:48:54,Apk ny bagus bgt no comand
BRYAN,5,2024-05-03 06:28:48,bagus banget aplikasinya
Sechs Neun,1,2024-05-03 06:25:41,"payah, update nya malah jadi gabisa geser kiri/kanan 👎 gabisa komen pula"
Bedor Ngising,5,2024-05-03 06:22:23,Mantap
Si toto Totong,5,2024-05-03 06:07:19,Bagus
15C ABIL,3,2024-05-03 05:56:32,Lumayan bagus 👍🏻
Angel Lucky Noviana,2,2024-05-03 05:54:52,"Dulu aplikasi ini bagus tapi kenapa tiba2 ketika saya buat pin kenapa tidak muncul penayangannya padahal dulu ada tulisan tayangannya dan saat itu sinyal internet saya baik,saya harap pinterest memunculkan tayangannya dan memperbaikinya"
Agus Tina,1,2024-05-03 05:39:41,Saya tidak tahu cara mengambil foto
Zyra Mart,4,2024-05-03 05:32:10,🅑🅐🅖🅤🅢
Regy Nayla,5,2024-05-03 05:00:12,I like it!
Oriiinn,1,2024-05-03 04:57:00,Login google Facebook gabisa . Sampah bgt
Syahila Alshafa,5,2024-05-03 04:56:22,Karna banyak fto yg saya inginkan dan bagus bagus
Farel Ewaldo,1,2024-05-03 04:16:42,Ga bisa login
Inzz Roarr,1,2024-05-03 03:09:36,Apk jelek saya mau daftar tidak memenuhi syarat terus😡😡😡
Ihsan Mubarak,3,2024-05-03 03:00:14,Saya sedang mencari gambar pin dan saya Memencet titik tiga di atas kanan pojok dan saya cari unduh gambar tetapi tidak ada bagaimana cara mengatasinya ya? Saya beri rating 3 dlu ya
Delisaa Ndell,4,2024-05-03 02:24:59,Bagus banget
Sandra Awondatu,5,2024-05-03 00:08:30,Memberikan update info yg tercepat dan dan tepat
Ilham Maulana,4,2024-05-02 23:31:48,"Setelah update aplikasi ngebug, Gk bsa simpan"
akbar. Ramadan,2,2024-05-02 22:17:51,Aplikasi nya gk bisa masuk.Mohon di perbaikin
ikaputra yuliarti,5,2024-05-02 22:10:38,💐❤️
Tiana Kazumi,2,2024-05-02 18:56:50,Cara mengambil gmbar atau video gimana cara nya.. Saya baru awal make ni app. Mohon di bantu
joko tole,5,2024-05-02 18:30:56,top
Atala Rezka,1,2024-05-02 16:23:13,Tidak bisa login
Ellen Gracia,5,2024-05-02 15:23:24,"Bagus,saya sangat terbantu, untuk cover saya"
Su tris,5,2024-05-02 15:05:06,"bagus sih aku juga suka bisa nemuin foto nya Ernando,Arhan,dan Marselino sumpah seneng bngt aku🤪😁✨🤧💤"
Riya Ftmh,5,2024-05-02 14:27:00,Tanpa keterangan...
Kasih Tasya,5,2024-05-02 14:10:03,baguss
Kytrin Margaretha,5,2024-05-02 13:43:52,Bagus
Mari yani,5,2024-05-02 13:40:41,Kmu nanyak
Intan Intan,5,2024-05-02 13:35:54,Aplikasi nya baguss bngtt cari gambar sama foto langsung ketemuuu!!
lely nur,5,2024-05-02 13:09:25,Sangat bagus sekali
Barubbu Bongo cenel,4,2024-05-02 12:45:15,Mantap
Abdul Kodir Jaelani,5,2024-05-02 12:38:38,Mari bergabung dengan ku
joxx andy,5,2024-05-02 12:32:01,Ok
Shela Marshanda,5,2024-05-02 12:27:17,Perfect
Tiara Adyasitta,5,2024-05-02 12:25:49,Aplikasi ini sungguh bagus
Arsaid Said,5,2024-05-02 12:16:30,Sangat mendukung
Ku Ku,5,2024-05-02 12:08:08,"Banyak ide-ide foto yang menarik dan kreatif, bisa sebagai sumber referensi edit foto juga dan tugas powerpoint"
M Fakhri Khalil Zidane,5,2024-05-02 12:04:58,Bagus banget
Iis Ismaya,4,2024-05-02 11:51:43,Susah login:(
Muhammad ilyas Mubarok,1,2024-05-02 11:34:13,gagal menyimpan asuuuuu
Rinda Agustina,4,2024-05-02 11:24:45,Good
Alief Luthfie15,5,2024-05-02 11:22:16,"Bagus!!! Saya jadi hobi gambar, dan gambar saya semakin bagus!!!"
Nunuk Solicha,5,2024-05-02 11:17:24,Seneg Bisa Mencari Foto JKT48
Kila,5,2024-05-02 10:52:14,ini sangat bagus untuk mencari gambar
WAHYU BAKHTIAR,4,2024-05-02 10:17:18,Lumayan lahh
Rizaldy,4,2024-05-02 10:00:01,Cukup bagus dan menarik untuk di download 😁
Lesti Caca,5,2024-05-02 09:41:15,Bagus bgt
Helda Orianthy Yanti,5,2024-05-02 09:06:42,Bagus bgtttt
Alfa Rizi,4,2024-05-02 08:07:17,Bagus jadi bisa simpan foto mama lela😘😘😘😘😘😁😁😁😁😁
Lisa Robi,5,2024-05-02 07:26:31,Bagus banget soalnya bisa nyari ide lewat sini👍
Ranti Yulianti,5,2024-05-02 07:00:52,"Ini aplikasi bagus banget bisa cari ide,kenapa yaa aplikasi sebagus ini mb nya dikit,pokok nya bagus dehh bintang 5 [] v [] btw ini hp yg emak hehe"
Lord LeeTao,4,2024-05-02 06:40:31,"Maaf B4 dulu,entah kenapa setiap Update Pinterest ada aja masalah.sekarang Masalahnya dari Statistik dimana semua Statistik jadi 0 disetiap pin,padahal kemaren pin saya statistiknya bukan 0 malahan 100+ yng lihat.tapi hari ini pas saya buka Pinterest tiba-tiba statistik pada semua pin saya berubah jadi 0 semua.Harap kepada pihak Pinterest untuk memperbaiki ini Terima Kasih."
Mounsen Rush,4,2024-05-02 06:11:57,BAGUS.
Nursilawati,3,2024-05-02 05:48:07,kenapa gak bisa login ya😭
Anestien Tandi Sekerone,1,2024-05-02 05:18:27,Tidak bisa masuk dengan akun google
Pandean Pandean,5,2024-05-02 05:06:25,berguna banget buat cari ide tugas kampus👍🏻
Aisyah Humairo,5,2024-05-02 04:28:29,wow aku sangat terkesan dengan aplikasi ini sangat bagus sekali
Riyan Maulana,1,2024-05-02 02:24:53,Ngebug gabisa login pake google
Bocil Kematian,5,2024-05-02 01:26:31,MIAW HAHHAHHAAAA
aril hasani,3,2024-05-01 22:40:53,tolong dong tingkatkan algoritma bagi pendatang baru biar ada yang menonton pin saya baru saya naikkan rating saya di sini
Husna sabila,1,2024-05-01 19:55:02,"pinterest is the app that asks for the most updates on my phone but it's like nothing gets fixed, I update often but every time I upload something it always reverts back to the old version even now my photos are not getting views even though I have a lot of followers. it pisses me off."
Winda Riskiawinda,3,2024-05-01 16:57:00,"Lumayan bagus🎉,kalo bisa di jadiin mode offline aja😝,soalnya di daerah sini internet langka😱,dan bisa juga untuk update terbaru💎,semoga di baca💌🗣️"
Ramadhan Ramadhan,1,2024-05-01 15:44:08,Gw gk bsa login
Sulthan Tirtadiyasa,5,2024-05-01 15:28:58,"Keren , foto nya hd semua"
Efendi Sanjaya,5,2024-05-01 15:01:27,Ok banget sangat berguna sekali dan bagus piturnya
Liez Fumi,1,2024-05-01 14:23:31,Saya tidak bisa membuka pinterest ini
Davin Aditya,5,2024-05-01 14:22:00,Goodddd
Vita Vito,5,2024-05-01 13:57:30,Bagus
Ardiaz Muhammad Ghaisan,1,2024-05-01 13:31:00,Agak lain🗿
Andy Sevencho,5,2024-05-01 12:17:20,Mantap bnyk refrensi
Nahdan Ucrit,5,2024-05-01 12:13:45,Tidak ada bug bagus sekali
Nayla Atmojo,5,2024-05-01 11:36:35,I LOVE THIS APP SO MUCHH 😍😍😍❤️
Zahra Araa,5,2024-05-01 11:13:55,Banyak pilihan
Kokom Dahlia,5,2024-05-01 11:05:24,Owo
Nurafika Salsa,5,2024-05-01 10:37:06,Bagus banget sumpah
