userName,score,at,content
Rahmat Widodo Widodo,5,2024-08-03 21:33:53,mudah dan cepat
Abil Prima Nurfaiz,5,2024-08-03 20:57:43,mantaf betol pokoknya Blibli
Andi Syahputra,5,2024-08-03 19:16:35,luar biasa
Selamet Maulana,5,2024-08-03 17:03:40,mantaaap
Dedi Saepul Arip,4,2024-08-03 13:19:58,pelayanan yang bagus
Roy Watanabe,5,2024-08-03 11:42:08,"bagus,menarik,mudah dipahami"
Vendi Gustian,5,2024-08-03 10:05:04,jos apk nya
Sudy Lang,4,2024-08-03 07:42:02,muantab betul
ATARIS PLAYER,1,2024-08-03 07:26:48,Pencarian barang rumit dan harga gak ngotak
PADANNA,5,2024-08-03 06:33:01,Mantaaaab. mudah dan cepat.
Ahmad Misbahuddin,5,2024-08-03 04:53:06,bagus sekali buat belanja online
zev kakang,5,2024-08-03 02:46:03,keren jgn kendor
Surtinah “Tasyaencut” Surtinah,5,2024-08-03 02:14:05,Good
Meliani Call,2,2024-08-03 00:47:46,Belum juga pengajuan untuk paylater nya malah dah di tolak duluan isi data aja blom gimana nih aplikasi nya mau nipu atau php aja kah untuk paylater nya
Devi Destiani,5,2024-08-02 22:46:06,"promo mantul, brng di jamin ori, packing sll bagus, pengiriman luar biasa cepat."
Musyarifah Raharjo,5,2024-08-02 22:20:04,mantab betul buat top up e-money
Eunike Lanto,5,2024-08-02 19:39:03,sangat bagus.
Eko Sugiyanto,5,2024-08-02 11:41:36,"always awesome, transaksi disini"
anjay ferdi,5,2024-08-02 10:05:04,Mantap nyoh
Javanesse Antiques,5,2024-08-02 06:22:21,top pake Banget
Muhammad Sani,1,2024-08-02 05:15:51,Poin cashback tidak masuk padahal udah lebih dari 2 hari
Arjun Edii,2,2024-08-02 02:18:49,"Tolong untuk pihak Blibli kalo pihak pengguna ingin melakukan penarikan saldo jangan di perlambat dong. Misalnya ada barang yg kita refund untuk non cod trus dana nya balik ke paylater Blibli,lalu kita ingin melakukan penarikan lama nunggu masuk nya..kalo proses nya cepat tp masuk rek pengguna lama kali .."
Fini Husnul,5,2024-08-02 00:29:59,mantul
Agung Perkasa,5,2024-08-01 23:20:15,okeylah
zein alcantara,4,2024-08-01 16:55:34,"easy to use , banyakin lagi promo diskon diskon nya ,masukan saya buat dashboard semudah dan mudah di mengerti khususnya untuk pengguna baru yang awam"
Cak Mad,5,2024-08-01 16:30:41,"pokoknya mantab dech..,"
Arifin Ok,5,2024-08-01 13:07:48,kerennnn
Tedi Sabian,1,2024-08-01 12:02:20,"Pertama beli di blibli barang hilang satu sampai alamat,,, sudah 5 hari komplain tidak ada solusi..pencuri kok dilindungi."
David Kristiyan (Roses),5,2024-08-01 10:17:24,Okp
Choerul Mubarok,1,2024-08-01 09:11:37,"Pengajuan paylater 2 kali d tolak terus,padahal data sudah sesuai..🤐"
Anang Bastomi,5,2024-08-01 08:12:58,mantap
Jan Beto,5,2024-08-01 07:29:23,keren
Ahmad arifin,1,2024-08-01 05:21:04,Apakah bisa cod
Lutfi MH,5,2024-08-01 03:31:27,produk original tanpa ragu belanja barang barang mewah disini
IVY THE WHITE WOLF CHANNEL,5,2024-08-01 03:27:56,oke bagus..
Merwan Kristian,5,2024-08-01 03:18:52,oke coba disini belanja
Chalysta Tethool,1,2024-08-01 02:57:51,Penarikan bliblipay di aplikasi sudah berhasil Tetapi dana tidak masuk ke rekening
Leandro Rosinari Gultom,5,2024-08-01 02:18:22,"Aplikasi payah, saya bayar motor Disini angsurannya tidak bertambah masih sama saja. Perlu menghubungi customer service dulu, yang mau dipakai buat beli-beli atau bayar seperti listrik dan motor atau mobil jangan saya saranin"
Antman Channel,4,2024-07-31 19:37:57,"masih agak lelet apk nya🙏.. lumayan seneng lha klu barang"" nya ORI😘"
Novi Elisa,5,2024-07-31 19:01:51,ok
Gunawan Igun,2,2024-07-31 18:32:39,"Dulu sering belanja disini,tapi karena Blibli paylater tidak tersedia di kota saya, akhirnya saya pindah ke merchant sebelah."
Eka Nurafifah27,5,2024-07-31 17:48:40,"pertama kali pake blibli, suka bangeeettt.. transaksi disini mudah banget, trus banyak diskonan dan potongan jugaa, harga jadi bener"" muraaaahh💕💕💕 sumpah bakalan terus pake blibli dong 🥳🥳🥳🥳"
Juni hamsar Siregar,4,2024-07-31 16:49:30,okeh
Cusmin GUIDE Citumang Body Rafting.,5,2024-07-31 14:55:32,belanja di Blibli makin hemat
Nandar Suherna,5,2024-07-31 14:15:46,"Apknya bagus, sudah lagi nggak nyasar😊👋🏻"
Mardianto Nugroho,5,2024-07-31 13:54:34,josss
Tarjum Supriyatna,5,2024-07-31 13:37:52,"banyak diskonnya, banyak fitur"
Bang Bang,5,2024-07-31 13:33:27,Bagus
