userName,score,at,content
Keysa Zefania,5,2024-05-11 06:03:39,Aku suka gak lag di HP ku
Abyan Aufar,1,2024-05-11 05:58:59,size nya gede banget
Lawliet Rin,5,2024-05-11 05:48:11,Mantap gamenya
Pindah Serfer,5,2024-05-11 05:43:49,Menyenangkan
Dini Aulia,4,2024-05-11 05:35:24,"Game nya bagus, minim bansos. Tapi okelah"
M.R.A,5,2024-05-11 05:28:42,"Game pelit kikir, tapi saya suka 😁"
CAH BADEG,5,2024-05-11 05:09:10,I like this game very good
kuriyama 08,1,2024-05-11 04:41:46,Game kikir
Siti Kholilah,2,2024-05-11 04:24:13,Sya akui gem ini sangat bagus dari sigi apa saja tapi saya kecewa sangat kecewa kerna terlalu banyak makan ram 36.22GB ram yg terpakai ga gila ini game ML dan yg lain nya palingan 6.33GB sangat jauh beda nya. kalau bisa dibpertimbang lah agar bisa di main kan di hp mana saja sya pastikan yg gemar gem ini pasti kecewa juga sperti saya bahkan ada yg uninstall..skali lagi tolong di ringan kan RAM nya trimakasih
Akhdan,5,2024-05-11 04:18:00,Muantap
Partini Darianto,5,2024-05-11 04:17:10,bagus!!
Raffaell Febriga,5,2024-05-11 03:49:09,Good bro
Agis Sayid Abdilah,5,2024-05-11 03:23:30,"Wah ini sih game nya keren abisssss Saya suka dari design karakternya dan animation bertarung yang power full banget,untuk saran saya sih jadi untuk permasalahan gacha mohon di permudahkan lagi agar kami para free player bisa mendapatkan sedikit peluang untuk bisa mendapatkan 5 star,tapi kalau saya pikir pikir lagi kalau game nya sulit untuk mendapatkan 5 star itu cukup menantang ya,jadi kalau kita pengen dapat 5 star itu kita harus berusaha untuk mendapatkan primogem nya,sekian,thanks for all😆"
Wanderer,5,2024-05-11 03:11:37,Game nya bagus dan menarik walaupun sedikit berat penyimpanan nya tapi saya minta kepada pihak hoyoverse yang paling baik hati tolong lah agar morax/zhongli kembali rerun di bulan Agustus/September😁
adioss,4,2024-05-11 02:55:25,mantap tapi kikir
Fakhri Amezora,5,2024-05-11 02:31:37,"Grafik bagus,story bagus,eksplorasi bagus,cuman kurang bansos g kayak Rail Bintang"
Ficky Antonio,1,2024-05-11 02:27:04,Game badut
Muzain sh Zain,5,2024-05-11 01:32:13,Asik
A anik,4,2024-05-11 01:20:44,"Agak kikir, tapi tetep bertahan karena beberapa char, mungkin bentar lagi pensi karena hp nggak kuat"
Babadika6676 Dika,3,2024-05-11 00:45:58,Game nya bagus tapi terlalu kikir
vira_ chan,2,2024-05-10 23:52:03,"Story flat, plis la MC gaada perkembangan semsek gitu gitu aja tiap region"
Ichikawa,4,2024-05-10 23:36:26,"Halo pihak genshin, saya kenapa ya pas login di suruh nunggu beberapa saat tolong coba kembali ? Bisa tolong bantu jelaskan ?"
Kamu Nanya,5,2024-05-10 22:50:20,Baik walau kikir
Hanaruka Sama,4,2024-05-10 22:17:52,Kepada devoloper genshin saya memohon sangat agar tingkat keamana. Gamenya lebih ditingkatkan. Masak akunku pundahkan ke hp lain tiba tiba hilang. Cape tahu sewa orang buat balikin tuh akun. Tolong ya devoloper genshin
reine?!,5,2024-05-10 22:05:40,Wangy
Damai Yana,5,2024-05-10 20:32:17,Like
Junaidi Zaenal,5,2024-05-10 19:51:54,Great do i need to say anything else?
Yuru Natsu,1,2024-05-10 19:17:17,Game kikir
lost gamer,3,2024-05-10 18:52:06,"Game nya overall bagus dari segi grafik dan story nya juga bagus apa lagi pas sudah masuk ark Fontaine best bgt story nya lebih hidup, tapi yang di sayang kan yaitu kurangnya konten dalam game seperti mode khusus itu hanya spiral abbys, jadi tolong lah tambahkan mode in game nya lagi kami yang sudah lama main sudah mulai bosan dengan gameplay yang terlalu monoton yang terus mengulang seperti itu itu saja, jadi tolong untuk di tambahkan bebagai fitur baru/ mode in game nya!"
muhammad ahyar,4,2024-05-10 18:08:50,Agak susah kepala ku lemot
Wolf Snipersss,5,2024-05-10 18:04:39,Game kikir
Natasha Lilian,5,2024-05-10 17:26:34,Hoyoverse kasih gue Jean dong:(
Juli Setya,5,2024-05-10 16:15:11,Okee lahh
Abdul Karem,5,2024-05-10 15:55:52,Hehe terimakasih game baik🥰
Jack Anyi,4,2024-05-10 15:15:59,Game yang lumayan menarik
Reza Apriyadi,5,2024-05-10 14:49:45,Gemnya bagus banget tapi MB yg bikin Kemala ynutynuttan. gerafik nya udah hd pokonya seru sama bagus 👍🏽👍🏽👍🏽
Azka 123,1,2024-05-10 14:43:04,Kikir impact
ダ 市 のさん,1,2024-05-10 14:17:05,"Ada update map 4.6 explore chest makin dikit , pelitnya parah.. masak kalah rate off di pity 67 yelan , 83 qiqi, Navia 79, xianyun 82, 81 mona , ini game system pity pelit , pity merah terus, sangat busuk,, bdw qiqi gw udah C2 , , ,"
BS Music,5,2024-05-10 13:51:58,Ok
zafeira,1,2024-05-10 13:48:01,"karakter di game membosankan dan kaku semua, coba jdi lebih ekspresif kek biar seru dikit...udh gitu banyak karakter dan map luas tapi bansos primogem dan resin masih sedikit, jadi harus ngeluarin uang lagi. gw ngerasa ini game makin lama gk fokus dengan storynya dan malah fokus nguras uang para player."
Andre Pangaribuan,5,2024-05-10 13:34:56,NAIKIN GAJI EDITOR SUB INDO DAN BILA PERLU PERPANJANG JUGA KONTRAKNYA WOI😂
Abdul Karim14,4,2024-05-10 13:34:41,dog bvo
Lido Hermawan,5,2024-05-10 13:28:08,Mantep
Ketboy gamingV1,1,2024-05-10 13:12:07,Kikir impek🗿
Attha Aaja,5,2024-05-10 12:57:14,Adem banget gamenya
GROCK Sand,5,2024-05-10 12:43:51,Keren gamenya
Juna Bahtiar,2,2024-05-10 12:37:46,Kasih gw primo Edit : happy wedding Wati 🙏 Edit 2: makasih precious chest 10 primo
Mas Daffa,5,2024-05-10 12:34:00,HP gue kejang kejang🗿
Icha Mooie,5,2024-05-10 12:12:07,Keren
Andri ghoder!,1,2024-05-10 11:58:35,Update lama banget.
MuhammadRicoAsmara,4,2024-05-10 11:50:30,game nya ini bagus banget khususnya buat yang suka menjelajah desin nya juga bagus geme yang menarik.tapi kekuranganya tidak hemat waktu dan tidak bagus buat f2p
Seno Pati#69,5,2024-05-10 11:49:55,Terimakasih untuk perolehan nya di akun baru saya menang 4 kali berturut turut di putaran rendah
Zip Knot,1,2024-05-10 11:44:08,Artefak Sampah
Ilhamgg 25,5,2024-05-10 11:33:58,ini game dangata buaaagus apalagi waifu waifu nya😋
Anggreni Morina,5,2024-05-10 11:32:00,BGS BANGET
Jarjit Ngising,5,2024-05-10 11:29:46,Game nya bagus saya selalu menang rate of
Deny Deny,5,2024-05-10 11:09:26,kikir
Aziz Nur Hafidz,4,2024-05-10 10:51:34,Goodbye memories of the covid. My phone could not carry your weigh any longer.
Ahmad Haris Muzakky,5,2024-05-10 10:33:06,Ok
Lord Devil,5,2024-05-10 10:25:04,Andai di hp gue bisa 60fps lancar gitu
Randal,5,2024-05-10 09:56:57,Ya Tuhan... Banyak banyak in event hadiah nya primo please susah banget mau gacha di genshin tuhh😔💔
kkura,5,2024-05-10 08:58:24,Sayang eula dan arlecchino
Kevin Wijaya,4,2024-05-10 08:34:32,"Mohon agar event anivv nya di tambahin lagi hadiahnya biar seru, minimal bisa gacha 4pity lah. Overal bagsu sih ni game"
Scaramouche SIMP,5,2024-05-10 07:48:21,"Bisa gak sih buat fokus ama ceritanya, gak usah ada bucin nya, ganggu bngt, gw jdi gk suka, event menarik dan bagus boleh aja"
Prananda Sultan,5,2024-05-10 07:35:55,Game wibu tapi tetep asik apalagi ngeliat waifu baru😋
noxnox,1,2024-05-10 07:21:19,"tolong data gamenya jangan terlalu besar, banyak player genshin yang berhenti dikarenakan data game yang terlalu besar, termasuk saya."
Rafael Indra,1,2024-05-10 06:54:45,Gacha aing ampas anjing
Adrian Yovrinwea,5,2024-05-10 06:23:41,"Mantap,minimal kasih kehokian di akun ku lah"
PRECEL GAMERZ,1,2024-05-10 06:16:02,Mihoyo mihoyo
WHITE BOY VWXYZ,5,2024-05-10 06:14:33,Bagus banget ini game
Daffa Kurniawan,1,2024-05-10 06:14:15,"GAME KIKIR,GAME BOSAN, DEVELOPER KIKIR"
Lyn Rui,3,2024-05-10 05:40:48,"Woi hoyovers, kok game nya sering force close(terkeluar sendiri)mulu sih, padahal memori ku masih banyak. Perbaiki dong, biar enak main nya, masa terkeluar login lagi cape tau."
Nathan Dewa gede,2,2024-05-10 05:24:26,Persaan ga update kok download lama lagi? KIKIRRRRRRR
Nihan Bukhori,5,2024-05-10 04:59:25,Game ini sangat keren namun sizenya besar
Jethro Hura,5,2024-05-10 04:50:35,Seru cuy
Ivi,3,2024-05-10 04:46:08,"Kenapa cutscene nya ngebug terus sihhhh aku dikick terus lho, ngga bisa progress."
Rudy Lim,5,2024-05-10 04:31:24,Semoga ke depan lebih memanjakan Player
Roel Jamil,3,2024-05-10 04:18:25,Game anak tiri
ARCHILES,5,2024-05-10 04:08:07,Gamenya luar biasa bagus tapi tolong murahin harga top up. Menurutku masih mahal 🥲
Segel Cell,5,2024-05-10 03:21:15,TERBAIKKK.
